source_id,target_id,relationship_type,evidence_source
C001350,A0001397,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001371,A0001398,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000337,A0001399,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000635,A0001400,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001522,A0001401,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001440,A0001402,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001492,A0001403,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000860,A0001404,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001762,A0001405,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000995,A0001406,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001452,A0001407,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000320,A0001408,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000317,A0001409,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000244,A0001410,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000467,A0001411,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001420,A0001412,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000144,A0001413,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000929,A0001414,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000352,A0001415,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000440,A0001416,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000549,A0001417,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001290,A0001418,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001780,A0001419,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000684,A0001420,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000651,A0001421,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001010,A0001422,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000371,A0001423,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000536,A0001424,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000751,A0001425,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001253,A0001426,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001618,A0001427,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000210,A0001428,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001768,A0001429,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001695,A0001430,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001745,A0001431,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001785,A0001432,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001550,A0001433,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001017,A0001434,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000118,A0001435,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000309,A0001436,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001115,A0001437,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000285,A0001438,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001592,A0001439,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001055,A0001440,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000112,A0001441,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001397,A0001442,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001596,A0001443,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000781,A0001444,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001217,A0001445,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001694,A0001446,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001610,A0001447,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000990,A0001448,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000182,A0001449,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001426,A0001450,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001609,A0001451,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000945,A0001452,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000243,A0001453,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001352,A0001454,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001781,A0001455,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000057,A0001456,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000206,A0001457,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001428,A0001458,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001520,A0001459,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000166,A0001460,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000077,A0001461,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000088,A0001462,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000047,A0001463,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001670,A0001464,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001574,A0001465,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001348,A0001466,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001158,A0001467,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001754,A0001468,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001007,A0001469,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001084,A0001470,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001677,A0001471,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001651,A0001472,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001465,A0001473,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001516,A0001474,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000563,A0001475,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000709,A0001476,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000215,A0001477,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000856,A0001478,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000915,A0001479,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000344,A0001480,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000208,A0001481,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001111,A0001482,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001042,A0001483,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001406,A0001484,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001616,A0001485,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000935,A0001486,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001176,A0001487,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001599,A0001488,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000175,A0001489,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001164,A0001490,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000624,A0001491,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001052,A0001492,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000794,A0001493,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001453,A0001494,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000214,A0001495,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000156,A0001496,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001438,A0001497,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000551,A0001498,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001208,A0001499,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000070,A0001500,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001763,A0001501,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001721,A0001502,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001685,A0001503,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001191,A0001504,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001101,A0001505,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000225,A0001506,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001644,A0001507,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000872,A0001508,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000201,A0001509,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000816,A0001510,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000334,A0001511,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001677,A0001512,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000565,A0001513,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001037,A0001514,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000314,A0001515,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000830,A0001516,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001181,A0001517,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001337,A0001518,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001778,A0001519,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001620,A0001520,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000966,A0001521,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001117,A0001522,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001665,A0001523,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001138,A0001524,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000153,A0001525,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001731,A0001526,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000634,A0001527,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001045,A0001528,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001022,A0001529,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001224,A0001530,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000234,A0001531,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000496,A0001532,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001180,A0001533,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000800,A0001534,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001401,A0001535,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000896,A0001536,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001542,A0001537,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000518,A0001538,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000593,A0001539,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000466,A0001540,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000659,A0001541,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000377,A0001542,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000391,A0001543,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000116,A0001544,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001162,A0001545,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000226,A0001546,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000987,A0001547,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000846,A0001548,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000422,A0001549,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001434,A0001550,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000221,A0001551,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000503,A0001552,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001059,A0001553,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000455,A0001554,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001070,A0001555,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000232,A0001556,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001761,A0001557,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001665,A0001558,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001669,A0001559,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001354,A0001560,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001744,A0001561,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000464,A0001562,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001700,A0001563,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001767,A0001564,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000328,A0001565,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000647,A0001566,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001101,A0001567,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000770,A0001568,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000433,A0001569,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000172,A0001570,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000421,A0001571,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000491,A0001572,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001409,A0001573,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000845,A0001574,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000918,A0001575,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000140,A0001576,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001311,A0001577,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001034,A0001578,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000906,A0001579,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000678,A0001580,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000520,A0001581,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001146,A0001582,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001306,A0001583,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000039,A0001584,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000808,A0001585,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000531,A0001586,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000734,A0001587,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000601,A0001588,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001532,A0001589,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001574,A0001590,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000714,A0001591,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000124,A0001592,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000099,A0001593,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001134,A0001594,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001151,A0001595,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000280,A0001596,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000998,A0001597,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001219,A0001598,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000161,A0001599,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000783,A0001600,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000423,A0001601,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001416,A0001602,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000085,A0001603,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000586,A0001604,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001530,A0001605,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001186,A0001606,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000407,A0001607,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000506,A0001608,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001037,A0001609,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001408,A0001610,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001691,A0001611,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001338,A0001612,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000011,A0001613,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000701,A0001614,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000013,A0001615,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000209,A0001616,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001565,A0001617,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001539,A0001618,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001064,A0001619,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000920,A0001620,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000878,A0001621,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001549,A0001622,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000603,A0001623,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000607,A0001624,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001304,A0001625,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001215,A0001626,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001421,A0001627,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000859,A0001628,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000804,A0001629,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000073,A0001630,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001038,A0001631,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001336,A0001632,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000806,A0001633,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000585,A0001634,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000628,A0001635,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001799,A0001636,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001386,A0001637,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000068,A0001638,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001279,A0001639,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000369,A0001640,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001733,A0001641,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000287,A0001642,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001774,A0001643,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000056,A0001644,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001236,A0001645,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001091,A0001646,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001040,A0001647,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000690,A0001648,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000558,A0001649,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001216,A0001650,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001598,A0001651,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000916,A0001652,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000748,A0001653,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001123,A0001654,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000927,A0001655,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000064,A0001656,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000288,A0001657,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000281,A0001658,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001099,A0001659,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001194,A0001660,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000074,A0001661,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001060,A0001662,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001548,A0001663,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001567,A0001664,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001019,A0001665,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000346,A0001666,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000590,A0001667,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000412,A0001668,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000427,A0001669,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001182,A0001670,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000195,A0001671,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000555,A0001672,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000148,A0001673,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000570,A0001674,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001288,A0001675,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001658,A0001676,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000193,A0001677,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000300,A0001678,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001442,A0001679,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000466,A0001680,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001544,A0001681,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001633,A0001682,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000497,A0001683,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000368,A0001684,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000809,A0001685,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000282,A0001686,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001666,A0001687,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000596,A0001688,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000066,A0001689,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000096,A0001690,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001450,A0001691,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000404,A0001692,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001597,A0001693,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001205,A0001694,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000771,A0001695,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000468,A0001696,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001366,A0001697,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000525,A0001698,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001068,A0001699,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000777,A0001700,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000878,A0001701,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001137,A0001702,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000612,A0001703,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000439,A0001704,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001594,A0001705,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001275,A0001706,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001364,A0001707,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000875,A0001708,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001583,A0001709,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000261,A0001710,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000012,A0001711,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001287,A0001712,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000708,A0001713,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001145,A0001714,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001493,A0001715,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000077,A0001716,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001683,A0001717,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001559,A0001718,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000943,A0001719,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001632,A0001720,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001391,A0001721,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000317,A0001722,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001085,A0001723,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001323,A0001724,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000985,A0001725,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000627,A0001726,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001047,A0001727,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000941,A0001728,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001613,A0001729,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000069,A0001730,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001641,A0001731,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000471,A0001732,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001727,A0001733,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000727,A0001734,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001018,A0001735,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001504,A0001736,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001404,A0001737,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000455,A0001738,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001240,A0001739,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000275,A0001740,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000371,A0001741,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000683,A0001742,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001037,A0001743,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C000420,A0001744,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
C001245,A0001745,OWNS_ACCOUNT,SYNTHETIC_CORE_BANKING
