customer_id,customer_label,customer_type,segment,residence_country,onboarding_channel,onboarding_date,pep_flag,synthetic_watchlist_match,occupation_risk,expected_monthly_turnover_try,expected_tx_count_30d,kyc_review_due_date,beneficial_owner_complete,source_of_funds_verified,data_class
C000149,Synthetic Customer 000149,INDIVIDUAL,MASS,TR,BRANCH,2022-07-22,False,False,MEDIUM,36803.610000,24,2027-06-11,True,True,CONTROLLED_SYNTHETIC
C000150,Synthetic Customer 000150,INDIVIDUAL,MASS,TR,BRANCH,2020-04-01,False,False,MEDIUM,283643.720000,27,2027-09-10,True,True,CONTROLLED_SYNTHETIC
C000151,Synthetic Customer 000151,INDIVIDUAL,MASS,TR,BRANCH,2018-05-03,False,False,MEDIUM,24297.660000,35,2027-02-14,True,True,CONTROLLED_SYNTHETIC
C000152,Synthetic Customer 000152,INDIVIDUAL,MASS,DE,BRANCH,2022-10-27,False,False,LOW,132043.250000,35,2027-05-24,True,True,CONTROLLED_SYNTHETIC
C000153,Synthetic Customer 000153,CORPORATE,SME,TR,BRANCH,2018-06-12,False,False,MEDIUM,14086.470000,30,2025-09-07,True,False,CONTROLLED_SYNTHETIC
C000154,Synthetic Customer 000154,INDIVIDUAL,MASS,TR,BRANCH,2024-10-07,True,False,LOW,8000.000000,19,2027-03-07,True,True,CONTROLLED_SYNTHETIC
C000155,Synthetic Customer 000155,CORPORATE,SME,TR,BRANCH,2026-04-01,False,False,LOW,50728.670000,25,2026-10-15,True,True,CONTROLLED_SYNTHETIC
C000156,Synthetic Customer 000156,INDIVIDUAL,MASS,TR,BRANCH,2018-02-25,False,False,MEDIUM,22070.180000,24,2025-07-23,True,True,CONTROLLED_SYNTHETIC
C000157,Synthetic Customer 000157,CORPORATE,COMMERCIAL,TR,RELATIONSHIP_MANAGER,2019-07-10,False,False,LOW,71829.900000,21,2027-02-09,True,True,CONTROLLED_SYNTHETIC
C000158,Synthetic Customer 000158,INDIVIDUAL,MASS,TR,BRANCH,2023-10-28,False,False,MEDIUM,181947.670000,42,2025-10-31,True,True,CONTROLLED_SYNTHETIC
C000159,Synthetic Customer 000159,CORPORATE,COMMERCIAL,TR,BRANCH,2020-04-20,False,False,MEDIUM,407911.280000,28,2025-10-28,True,True,CONTROLLED_SYNTHETIC
C000160,Synthetic Customer 000160,INDIVIDUAL,AFFLUENT,TR,BRANCH,2021-05-22,False,False,LOW,15412.180000,21,2026-10-01,True,True,CONTROLLED_SYNTHETIC
C000161,Synthetic Customer 000161,INDIVIDUAL,MASS,RS,DIGITAL,2017-01-07,False,False,LOW,66306.980000,34,2027-02-08,True,True,CONTROLLED_SYNTHETIC
C000162,Synthetic Customer 000162,INDIVIDUAL,MASS,TR,DIGITAL,2023-06-12,False,False,LOW,63671.970000,28,2026-04-08,True,True,CONTROLLED_SYNTHETIC
C000163,Synthetic Customer 000163,INDIVIDUAL,AFFLUENT,TR,BRANCH,2019-08-28,False,False,LOW,38203.290000,28,2027-03-15,True,True,CONTROLLED_SYNTHETIC
C000164,Synthetic Customer 000164,INDIVIDUAL,PRIVATE,TR,BRANCH,2023-04-26,False,False,LOW,66943.580000,26,2026-12-27,True,True,CONTROLLED_SYNTHETIC
C000165,Synthetic Customer 000165,INDIVIDUAL,MASS,TR,DIGITAL,2023-02-20,False,False,LOW,101053.640000,33,2027-02-14,True,True,CONTROLLED_SYNTHETIC
C000166,Synthetic Customer 000166,INDIVIDUAL,MASS,TR,DIGITAL,2021-02-03,False,False,LOW,45613.720000,28,2026-11-05,True,True,CONTROLLED_SYNTHETIC
C000167,Synthetic Customer 000167,INDIVIDUAL,MASS,AE,BRANCH,2017-08-29,False,False,MEDIUM,116804.100000,29,2027-09-30,True,True,CONTROLLED_SYNTHETIC
C000168,Synthetic Customer 000168,INDIVIDUAL,MASS,TR,BRANCH,2017-04-03,False,False,LOW,145468.140000,23,2026-04-23,True,True,CONTROLLED_SYNTHETIC
C000169,Synthetic Customer 000169,INDIVIDUAL,MASS,TR,BRANCH,2023-05-27,False,False,LOW,210200.100000,29,2026-08-16,True,True,CONTROLLED_SYNTHETIC
C000170,Synthetic Customer 000170,INDIVIDUAL,MASS,GB,DIGITAL,2020-11-08,False,False,MEDIUM,313751.810000,30,2027-01-25,True,True,CONTROLLED_SYNTHETIC
C000171,Synthetic Customer 000171,INDIVIDUAL,MASS,TR,DIGITAL,2021-07-11,False,False,HIGH,77472.620000,30,2025-10-15,True,True,CONTROLLED_SYNTHETIC
C000172,Synthetic Customer 000172,CORPORATE,SME,TR,RELATIONSHIP_MANAGER,2023-02-24,False,False,LOW,168201.120000,32,2025-12-30,True,True,CONTROLLED_SYNTHETIC
C000173,Synthetic Customer 000173,INDIVIDUAL,MASS,TR,BRANCH,2022-05-10,False,False,MEDIUM,84315.480000,24,2027-09-26,True,True,CONTROLLED_SYNTHETIC
C000174,Synthetic Customer 000174,INDIVIDUAL,MASS,TR,BRANCH,2022-11-28,True,False,MEDIUM,26752.820000,22,2027-09-06,True,True,CONTROLLED_SYNTHETIC
C000175,Synthetic Customer 000175,INDIVIDUAL,MASS,TR,BRANCH,2021-09-01,False,False,LOW,18211.140000,22,2027-05-16,True,True,CONTROLLED_SYNTHETIC
C000176,Synthetic Customer 000176,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2026-04-09,False,False,LOW,36041.240000,34,2027-03-18,True,True,CONTROLLED_SYNTHETIC
C000177,Synthetic Customer 000177,INDIVIDUAL,MASS,TR,DIGITAL,2022-10-11,True,False,LOW,49543.010000,29,2026-06-23,True,True,CONTROLLED_SYNTHETIC
C000178,Synthetic Customer 000178,INDIVIDUAL,MASS,TR,DIGITAL,2026-05-25,False,False,MEDIUM,352030.290000,23,2026-08-01,True,True,CONTROLLED_SYNTHETIC
C000179,Synthetic Customer 000179,CORPORATE,SME,TR,DIGITAL,2026-05-18,False,False,MEDIUM,62705.930000,34,2026-05-30,True,True,CONTROLLED_SYNTHETIC
C000180,Synthetic Customer 000180,INDIVIDUAL,MASS,TR,DIGITAL,2024-12-08,False,False,MEDIUM,228697.500000,31,2025-09-13,True,True,CONTROLLED_SYNTHETIC
C000181,Synthetic Customer 000181,CORPORATE,SME,RS,BRANCH,2024-12-23,True,False,LOW,119057.500000,35,2027-01-06,True,True,CONTROLLED_SYNTHETIC
C000182,Synthetic Customer 000182,INDIVIDUAL,MASS,TR,BRANCH,2025-02-13,False,False,LOW,34333.640000,24,2027-01-24,True,True,CONTROLLED_SYNTHETIC
C000183,Synthetic Customer 000183,INDIVIDUAL,MASS,TR,DIGITAL,2025-08-21,False,False,LOW,25261.710000,30,2026-10-16,True,True,CONTROLLED_SYNTHETIC
C000184,Synthetic Customer 000184,CORPORATE,COMMERCIAL,DE,BRANCH,2022-09-19,False,False,LOW,66076.230000,29,2025-07-18,True,True,CONTROLLED_SYNTHETIC
C000185,Synthetic Customer 000185,CORPORATE,SME,RS,BRANCH,2025-05-30,False,False,MEDIUM,51342.690000,26,2026-06-23,False,False,CONTROLLED_SYNTHETIC
C000186,Synthetic Customer 000186,INDIVIDUAL,PRIVATE,TR,RELATIONSHIP_MANAGER,2016-10-27,False,False,LOW,263347.090000,24,2026-07-01,True,True,CONTROLLED_SYNTHETIC
C000187,Synthetic Customer 000187,INDIVIDUAL,MASS,TR,DIGITAL,2022-01-30,False,False,MEDIUM,179578.830000,24,2026-12-30,True,True,CONTROLLED_SYNTHETIC
C000188,Synthetic Customer 000188,INDIVIDUAL,MASS,TR,DIGITAL,2021-10-21,False,False,LOW,30537.960000,30,2027-09-24,True,True,CONTROLLED_SYNTHETIC
C000189,Synthetic Customer 000189,CORPORATE,COMMERCIAL,TR,DIGITAL,2024-10-23,False,False,LOW,49596.380000,28,2026-01-08,True,True,CONTROLLED_SYNTHETIC
C000190,Synthetic Customer 000190,INDIVIDUAL,MASS,TR,BRANCH,2023-04-15,False,False,MEDIUM,389503.370000,38,2027-03-25,True,True,CONTROLLED_SYNTHETIC
C000191,Synthetic Customer 000191,CORPORATE,SME,TR,DIGITAL,2021-11-11,False,False,HIGH,42813.860000,34,2026-08-18,True,True,CONTROLLED_SYNTHETIC
C000192,Synthetic Customer 000192,INDIVIDUAL,MASS,TR,DIGITAL,2016-12-16,False,False,LOW,69223.890000,30,2026-12-03,True,True,CONTROLLED_SYNTHETIC
C000193,Synthetic Customer 000193,INDIVIDUAL,MASS,TR,DIGITAL,2018-05-31,False,False,LOW,8000.000000,26,2027-01-19,True,True,CONTROLLED_SYNTHETIC
C000194,Synthetic Customer 000194,INDIVIDUAL,AFFLUENT,DE,DIGITAL,2020-04-14,False,False,MEDIUM,65116.870000,29,2026-08-25,True,True,CONTROLLED_SYNTHETIC
C000195,Synthetic Customer 000195,INDIVIDUAL,MASS,TR,BRANCH,2023-07-22,False,False,LOW,23655.000000,30,2025-06-27,True,True,CONTROLLED_SYNTHETIC
C000196,Synthetic Customer 000196,INDIVIDUAL,MASS,TR,BRANCH,2017-10-03,False,False,LOW,70115.280000,32,2025-11-14,True,True,CONTROLLED_SYNTHETIC
C000197,Synthetic Customer 000197,INDIVIDUAL,MASS,TR,DIGITAL,2024-10-16,False,False,MEDIUM,59787.970000,32,2026-05-12,True,True,CONTROLLED_SYNTHETIC
C000198,Synthetic Customer 000198,INDIVIDUAL,MASS,US,DIGITAL,2022-11-29,False,False,LOW,390634.450000,33,2027-05-10,True,True,CONTROLLED_SYNTHETIC
C000199,Synthetic Customer 000199,INDIVIDUAL,MASS,TR,DIGITAL,2020-09-03,False,False,MEDIUM,441360.750000,19,2026-07-02,True,True,CONTROLLED_SYNTHETIC
C000200,Synthetic Customer 000200,CORPORATE,COMMERCIAL,TR,BRANCH,2017-09-26,False,False,LOW,108804.730000,30,2025-11-12,True,True,CONTROLLED_SYNTHETIC
C000201,Synthetic Customer 000201,INDIVIDUAL,MASS,TR,DIGITAL,2022-09-08,False,False,HIGH,18260.960000,27,2026-02-21,True,True,CONTROLLED_SYNTHETIC
C000202,Synthetic Customer 000202,CORPORATE,SME,TR,BRANCH,2019-02-28,False,False,LOW,416606.750000,26,2026-04-16,True,True,CONTROLLED_SYNTHETIC
C000203,Synthetic Customer 000203,INDIVIDUAL,MASS,TR,BRANCH,2017-06-02,False,False,LOW,761512.890000,35,2025-11-16,True,True,CONTROLLED_SYNTHETIC
C000204,Synthetic Customer 000204,CORPORATE,COMMERCIAL,TR,BRANCH,2024-02-23,True,False,LOW,337270.190000,31,2025-07-23,True,True,CONTROLLED_SYNTHETIC
C000205,Synthetic Customer 000205,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2017-05-12,False,False,LOW,25303.000000,28,2026-08-09,True,True,CONTROLLED_SYNTHETIC
C000206,Synthetic Customer 000206,INDIVIDUAL,MASS,TR,DIGITAL,2021-01-11,False,False,MEDIUM,56532.650000,25,2027-09-05,True,True,CONTROLLED_SYNTHETIC
C000207,Synthetic Customer 000207,CORPORATE,SME,TR,BRANCH,2022-08-18,False,False,LOW,154354.460000,31,2026-05-28,True,True,CONTROLLED_SYNTHETIC
C000208,Synthetic Customer 000208,INDIVIDUAL,PRIVATE,RS,BRANCH,2024-05-05,False,False,LOW,224321.390000,30,2025-11-21,True,True,CONTROLLED_SYNTHETIC
C000209,Synthetic Customer 000209,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2022-09-15,False,False,LOW,130879.250000,25,2025-08-05,True,True,CONTROLLED_SYNTHETIC
C000210,Synthetic Customer 000210,INDIVIDUAL,MASS,TR,RELATIONSHIP_MANAGER,2017-10-11,False,False,MEDIUM,77954.950000,26,2025-11-11,True,False,CONTROLLED_SYNTHETIC
C000211,Synthetic Customer 000211,CORPORATE,COMMERCIAL,US,DIGITAL,2017-08-28,False,False,HIGH,85510.850000,38,2026-05-14,True,False,CONTROLLED_SYNTHETIC
C000212,Synthetic Customer 000212,INDIVIDUAL,MASS,TR,BRANCH,2018-12-10,False,False,LOW,26115.030000,33,2025-09-09,True,True,CONTROLLED_SYNTHETIC
C000213,Synthetic Customer 000213,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2022-07-29,False,False,LOW,787288.630000,36,2027-06-13,True,True,CONTROLLED_SYNTHETIC
C000214,Synthetic Customer 000214,INDIVIDUAL,MASS,TR,BRANCH,2025-10-25,False,False,LOW,8000.000000,36,2026-12-31,True,True,CONTROLLED_SYNTHETIC
C000215,Synthetic Customer 000215,INDIVIDUAL,MASS,TR,BRANCH,2017-11-13,False,False,MEDIUM,28329.370000,34,2026-03-24,True,True,CONTROLLED_SYNTHETIC
C000216,Synthetic Customer 000216,INDIVIDUAL,MASS,TR,DIGITAL,2019-10-20,False,False,MEDIUM,65852.550000,23,2025-08-22,True,True,CONTROLLED_SYNTHETIC
C000217,Synthetic Customer 000217,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-02-11,False,False,LOW,84933.230000,31,2025-07-27,True,True,CONTROLLED_SYNTHETIC
C000218,Synthetic Customer 000218,INDIVIDUAL,MASS,AE,DIGITAL,2017-07-03,False,False,LOW,23272.950000,37,2026-10-01,True,True,CONTROLLED_SYNTHETIC
C000219,Synthetic Customer 000219,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-11-16,False,False,LOW,497531.420000,31,2027-05-01,True,True,CONTROLLED_SYNTHETIC
C000220,Synthetic Customer 000220,CORPORATE,SME,AE,DIGITAL,2016-12-16,False,False,LOW,37654.940000,27,2025-07-23,True,True,CONTROLLED_SYNTHETIC
C000221,Synthetic Customer 000221,INDIVIDUAL,MASS,TR,DIGITAL,2024-06-20,False,False,MEDIUM,87061.460000,34,2026-09-10,True,True,CONTROLLED_SYNTHETIC
C000222,Synthetic Customer 000222,INDIVIDUAL,MASS,TR,DIGITAL,2025-07-19,False,False,LOW,8000.000000,28,2026-05-01,True,True,CONTROLLED_SYNTHETIC
C000223,Synthetic Customer 000223,INDIVIDUAL,MASS,TR,BRANCH,2025-12-14,False,False,HIGH,178637.310000,28,2026-11-20,True,True,CONTROLLED_SYNTHETIC
C000224,Synthetic Customer 000224,CORPORATE,SME,AE,DIGITAL,2020-07-31,False,False,MEDIUM,8607.050000,36,2027-05-20,False,True,CONTROLLED_SYNTHETIC
C000225,Synthetic Customer 000225,INDIVIDUAL,MASS,TR,BRANCH,2019-07-14,False,False,LOW,33475.210000,36,2027-02-26,True,True,CONTROLLED_SYNTHETIC
C000226,Synthetic Customer 000226,CORPORATE,SME,TR,DIGITAL,2026-05-30,False,False,LOW,114589.110000,25,2027-03-02,True,True,CONTROLLED_SYNTHETIC
C000227,Synthetic Customer 000227,INDIVIDUAL,AFFLUENT,US,DIGITAL,2023-05-06,True,False,LOW,88259.160000,33,2026-02-16,True,True,CONTROLLED_SYNTHETIC
C000228,Synthetic Customer 000228,INDIVIDUAL,MASS,TR,BRANCH,2018-03-22,False,False,MEDIUM,28343.990000,25,2025-08-14,True,True,CONTROLLED_SYNTHETIC
C000229,Synthetic Customer 000229,INDIVIDUAL,AFFLUENT,TR,BRANCH,2023-04-17,False,False,HIGH,25948.980000,20,2026-08-03,True,True,CONTROLLED_SYNTHETIC
C000230,Synthetic Customer 000230,INDIVIDUAL,MASS,TR,BRANCH,2024-06-12,False,False,LOW,218190.400000,32,2027-02-26,True,True,CONTROLLED_SYNTHETIC
C000231,Synthetic Customer 000231,CORPORATE,SME,AE,DIGITAL,2023-07-08,False,False,MEDIUM,46097.230000,19,2025-12-05,True,True,CONTROLLED_SYNTHETIC
C000232,Synthetic Customer 000232,INDIVIDUAL,MASS,GE,DIGITAL,2024-06-03,False,False,LOW,47079.970000,41,2027-06-06,True,True,CONTROLLED_SYNTHETIC
C000233,Synthetic Customer 000233,INDIVIDUAL,AFFLUENT,RS,BRANCH,2021-02-06,False,False,MEDIUM,120111.490000,25,2025-12-19,True,True,CONTROLLED_SYNTHETIC
C000234,Synthetic Customer 000234,INDIVIDUAL,MASS,TR,DIGITAL,2024-08-20,False,False,LOW,171483.450000,25,2026-05-22,True,True,CONTROLLED_SYNTHETIC
C000235,Synthetic Customer 000235,CORPORATE,SME,TR,DIGITAL,2024-05-05,False,False,MEDIUM,121511.650000,26,2026-12-16,False,True,CONTROLLED_SYNTHETIC
C000236,Synthetic Customer 000236,INDIVIDUAL,MASS,TR,BRANCH,2021-07-27,False,False,LOW,54716.170000,25,2027-05-21,True,True,CONTROLLED_SYNTHETIC
C000237,Synthetic Customer 000237,INDIVIDUAL,AFFLUENT,TR,BRANCH,2020-01-07,False,False,LOW,16856.380000,31,2026-09-17,True,True,CONTROLLED_SYNTHETIC
C000238,Synthetic Customer 000238,INDIVIDUAL,MASS,DE,BRANCH,2023-02-04,False,False,HIGH,215705.350000,22,2025-08-21,True,True,CONTROLLED_SYNTHETIC
C000239,Synthetic Customer 000239,CORPORATE,SME,RS,BRANCH,2017-12-04,False,False,MEDIUM,115905.170000,32,2026-10-07,True,True,CONTROLLED_SYNTHETIC
C000240,Synthetic Customer 000240,INDIVIDUAL,AFFLUENT,TR,BRANCH,2024-12-26,False,False,MEDIUM,8000.000000,23,2027-03-21,True,True,CONTROLLED_SYNTHETIC
C000241,Synthetic Customer 000241,INDIVIDUAL,PRIVATE,TR,BRANCH,2023-06-15,False,False,LOW,16991.590000,33,2027-07-07,True,True,CONTROLLED_SYNTHETIC
C000242,Synthetic Customer 000242,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2023-01-09,False,False,LOW,229197.720000,36,2027-07-22,True,True,CONTROLLED_SYNTHETIC
C000243,Synthetic Customer 000243,INDIVIDUAL,MASS,TR,DIGITAL,2024-01-08,False,False,MEDIUM,8865.780000,22,2026-11-08,True,True,CONTROLLED_SYNTHETIC
C000244,Synthetic Customer 000244,INDIVIDUAL,AFFLUENT,AE,DIGITAL,2022-12-01,False,False,MEDIUM,36666.970000,25,2025-09-09,True,True,CONTROLLED_SYNTHETIC
C000245,Synthetic Customer 000245,INDIVIDUAL,MASS,TR,BRANCH,2016-08-27,False,False,MEDIUM,22619.600000,36,2027-06-24,True,True,CONTROLLED_SYNTHETIC
C000246,Synthetic Customer 000246,INDIVIDUAL,AFFLUENT,TR,BRANCH,2022-02-01,False,False,MEDIUM,25095.090000,29,2027-05-06,True,True,CONTROLLED_SYNTHETIC
C000247,Synthetic Customer 000247,INDIVIDUAL,MASS,TR,DIGITAL,2018-04-21,False,False,LOW,514846.460000,19,2027-07-30,True,True,CONTROLLED_SYNTHETIC
C000248,Synthetic Customer 000248,INDIVIDUAL,MASS,TR,DIGITAL,2019-04-21,False,False,LOW,137992.040000,26,2026-08-23,True,True,CONTROLLED_SYNTHETIC
C000249,Synthetic Customer 000249,CORPORATE,CORPORATE,DE,DIGITAL,2020-11-10,False,False,HIGH,79359.260000,29,2025-08-09,True,True,CONTROLLED_SYNTHETIC
C000250,Synthetic Customer 000250,CORPORATE,SME,TR,DIGITAL,2025-09-26,False,False,MEDIUM,180266.350000,23,2026-04-04,True,True,CONTROLLED_SYNTHETIC
C000251,Synthetic Customer 000251,INDIVIDUAL,MASS,TR,DIGITAL,2019-11-17,False,False,LOW,176656.620000,31,2027-05-09,True,True,CONTROLLED_SYNTHETIC
C000252,Synthetic Customer 000252,CORPORATE,SME,TR,BRANCH,2018-06-25,False,False,MEDIUM,130132.650000,22,2026-02-14,True,True,CONTROLLED_SYNTHETIC
C000253,Synthetic Customer 000253,INDIVIDUAL,MASS,TR,DIGITAL,2026-05-12,False,False,LOW,22147.300000,30,2026-08-28,True,True,CONTROLLED_SYNTHETIC
C000254,Synthetic Customer 000254,INDIVIDUAL,AFFLUENT,TR,RELATIONSHIP_MANAGER,2026-05-05,False,False,LOW,37595.530000,37,2026-02-03,True,True,CONTROLLED_SYNTHETIC
C000255,Synthetic Customer 000255,INDIVIDUAL,MASS,TR,DIGITAL,2025-10-31,False,False,LOW,85061.150000,35,2027-08-30,True,True,CONTROLLED_SYNTHETIC
C000256,Synthetic Customer 000256,CORPORATE,COMMERCIAL,TR,BRANCH,2025-05-08,False,False,LOW,102141.530000,29,2027-03-28,False,True,CONTROLLED_SYNTHETIC
C000257,Synthetic Customer 000257,INDIVIDUAL,MASS,TR,DIGITAL,2020-11-15,False,False,LOW,101774.800000,34,2026-05-04,True,True,CONTROLLED_SYNTHETIC
C000258,Synthetic Customer 000258,INDIVIDUAL,AFFLUENT,TR,BRANCH,2022-11-20,False,False,LOW,31421.760000,27,2027-04-11,True,True,CONTROLLED_SYNTHETIC
C000259,Synthetic Customer 000259,INDIVIDUAL,MASS,RS,BRANCH,2017-08-06,False,False,LOW,56969.480000,27,2027-01-09,True,True,CONTROLLED_SYNTHETIC
C000260,Synthetic Customer 000260,INDIVIDUAL,MASS,AE,BRANCH,2024-03-03,False,False,LOW,20113.720000,30,2026-07-24,True,True,CONTROLLED_SYNTHETIC
C000261,Synthetic Customer 000261,INDIVIDUAL,MASS,TR,DIGITAL,2022-12-16,False,False,LOW,148036.640000,27,2026-10-29,True,True,CONTROLLED_SYNTHETIC
C000262,Synthetic Customer 000262,INDIVIDUAL,MASS,TR,BRANCH,2024-07-28,False,False,LOW,325004.100000,19,2026-11-28,True,True,CONTROLLED_SYNTHETIC
C000263,Synthetic Customer 000263,INDIVIDUAL,PRIVATE,TR,DIGITAL,2022-03-19,False,False,LOW,102186.180000,31,2026-07-11,True,True,CONTROLLED_SYNTHETIC
C000264,Synthetic Customer 000264,CORPORATE,SME,TR,DIGITAL,2018-11-11,False,False,MEDIUM,136365.460000,32,2026-04-24,True,False,CONTROLLED_SYNTHETIC
C000265,Synthetic Customer 000265,INDIVIDUAL,MASS,TR,DIGITAL,2024-07-28,False,False,MEDIUM,583467.660000,27,2027-09-09,True,True,CONTROLLED_SYNTHETIC
C000266,Synthetic Customer 000266,CORPORATE,SME,TR,DIGITAL,2018-11-06,False,False,LOW,200002.260000,29,2027-03-23,True,True,CONTROLLED_SYNTHETIC
C000267,Synthetic Customer 000267,INDIVIDUAL,MASS,TR,BRANCH,2020-04-16,False,False,HIGH,50505.890000,24,2025-12-05,True,True,CONTROLLED_SYNTHETIC
C000268,Synthetic Customer 000268,INDIVIDUAL,MASS,US,BRANCH,2025-11-03,False,False,MEDIUM,151329.830000,26,2026-04-02,True,True,CONTROLLED_SYNTHETIC
C000269,Synthetic Customer 000269,INDIVIDUAL,AFFLUENT,TR,BRANCH,2019-04-04,False,False,LOW,14300.210000,26,2026-12-07,True,True,CONTROLLED_SYNTHETIC
C000270,Synthetic Customer 000270,INDIVIDUAL,MASS,TR,DIGITAL,2026-05-20,False,False,LOW,878457.640000,32,2026-04-18,True,True,CONTROLLED_SYNTHETIC
C000271,Synthetic Customer 000271,CORPORATE,SME,TR,DIGITAL,2017-06-14,False,False,LOW,100514.480000,34,2026-04-02,True,True,CONTROLLED_SYNTHETIC
C000272,Synthetic Customer 000272,INDIVIDUAL,MASS,TR,DIGITAL,2018-07-16,False,False,LOW,136331.670000,35,2025-10-30,True,True,CONTROLLED_SYNTHETIC
C000273,Synthetic Customer 000273,INDIVIDUAL,MASS,TR,DIGITAL,2022-05-18,False,False,LOW,191593.400000,31,2027-03-29,True,True,CONTROLLED_SYNTHETIC
C000274,Synthetic Customer 000274,INDIVIDUAL,MASS,TR,BRANCH,2022-05-27,False,False,LOW,119571.380000,23,2027-02-27,True,True,CONTROLLED_SYNTHETIC
C000275,Synthetic Customer 000275,INDIVIDUAL,MASS,TR,DIGITAL,2018-04-26,False,False,MEDIUM,79367.730000,30,2027-01-24,True,True,CONTROLLED_SYNTHETIC
C000276,Synthetic Customer 000276,INDIVIDUAL,MASS,TR,BRANCH,2025-03-14,False,False,LOW,8000.000000,33,2027-08-16,True,True,CONTROLLED_SYNTHETIC
C000277,Synthetic Customer 000277,INDIVIDUAL,AFFLUENT,GE,DIGITAL,2025-08-13,False,False,MEDIUM,51731.850000,26,2026-02-27,True,True,CONTROLLED_SYNTHETIC
C000278,Synthetic Customer 000278,INDIVIDUAL,MASS,GE,DIGITAL,2023-05-22,False,False,LOW,8000.000000,29,2026-05-08,True,True,CONTROLLED_SYNTHETIC
C000279,Synthetic Customer 000279,INDIVIDUAL,AFFLUENT,TR,BRANCH,2026-01-03,False,False,LOW,8000.000000,28,2026-02-17,True,True,CONTROLLED_SYNTHETIC
C000280,Synthetic Customer 000280,INDIVIDUAL,MASS,TR,BRANCH,2021-01-02,False,False,LOW,29373.870000,26,2027-08-26,True,True,CONTROLLED_SYNTHETIC
C000281,Synthetic Customer 000281,INDIVIDUAL,PRIVATE,TR,BRANCH,2018-09-13,False,False,LOW,218765.780000,25,2027-09-10,True,True,CONTROLLED_SYNTHETIC
C000282,Synthetic Customer 000282,INDIVIDUAL,MASS,TR,DIGITAL,2021-08-18,False,False,LOW,19472.540000,29,2027-07-29,True,True,CONTROLLED_SYNTHETIC
C000283,Synthetic Customer 000283,INDIVIDUAL,MASS,TR,BRANCH,2017-01-18,False,False,MEDIUM,134569.190000,32,2025-10-28,True,True,CONTROLLED_SYNTHETIC
C000284,Synthetic Customer 000284,INDIVIDUAL,MASS,TR,DIGITAL,2023-11-24,False,False,LOW,48995.560000,29,2025-11-26,True,True,CONTROLLED_SYNTHETIC
C000285,Synthetic Customer 000285,CORPORATE,SME,TR,DIGITAL,2020-12-10,False,False,LOW,88421.270000,31,2025-10-20,True,True,CONTROLLED_SYNTHETIC
C000286,Synthetic Customer 000286,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2017-01-20,False,False,LOW,82097.000000,32,2026-12-17,True,True,CONTROLLED_SYNTHETIC
C000287,Synthetic Customer 000287,INDIVIDUAL,MASS,TR,BRANCH,2026-03-28,False,False,HIGH,32046.820000,31,2026-02-14,True,True,CONTROLLED_SYNTHETIC
C000288,Synthetic Customer 000288,CORPORATE,SME,TR,DIGITAL,2021-10-07,False,False,LOW,29512.930000,24,2027-06-03,True,True,CONTROLLED_SYNTHETIC
C000289,Synthetic Customer 000289,CORPORATE,SME,TR,DIGITAL,2024-05-16,True,False,LOW,83303.010000,23,2025-07-16,True,True,CONTROLLED_SYNTHETIC
C000290,Synthetic Customer 000290,INDIVIDUAL,MASS,TR,BRANCH,2017-10-27,False,False,LOW,61231.370000,41,2025-09-04,True,True,CONTROLLED_SYNTHETIC
C000291,Synthetic Customer 000291,INDIVIDUAL,MASS,TR,DIGITAL,2026-03-04,False,False,LOW,173214.560000,32,2025-11-14,True,True,CONTROLLED_SYNTHETIC
C000292,Synthetic Customer 000292,INDIVIDUAL,MASS,TR,BRANCH,2020-08-25,False,False,LOW,141981.280000,21,2026-12-18,True,True,CONTROLLED_SYNTHETIC
C000293,Synthetic Customer 000293,INDIVIDUAL,PRIVATE,RS,DIGITAL,2025-06-25,False,False,MEDIUM,37721.630000,27,2027-04-15,True,True,CONTROLLED_SYNTHETIC
C000294,Synthetic Customer 000294,INDIVIDUAL,MASS,TR,BRANCH,2018-12-23,False,False,LOW,29610.390000,27,2027-06-03,True,True,CONTROLLED_SYNTHETIC
C000295,Synthetic Customer 000295,INDIVIDUAL,MASS,TR,BRANCH,2022-06-18,False,False,LOW,44668.890000,21,2025-07-18,True,True,CONTROLLED_SYNTHETIC
C000296,Synthetic Customer 000296,CORPORATE,COMMERCIAL,TR,DIGITAL,2025-08-22,False,False,MEDIUM,17236.640000,23,2026-06-16,True,True,CONTROLLED_SYNTHETIC
C000297,Synthetic Customer 000297,INDIVIDUAL,AFFLUENT,TR,DIGITAL,2025-01-08,False,False,LOW,158386.990000,29,2025-11-29,True,True,CONTROLLED_SYNTHETIC
C000298,Synthetic Customer 000298,INDIVIDUAL,MASS,TR,DIGITAL,2021-07-27,False,False,LOW,67188.270000,24,2027-05-01,True,True,CONTROLLED_SYNTHETIC
