account_id,customer_id,account_type,currency,opened_date,status,dormant_flag,dormant_since,data_class
A0001073,C001086,PAYMENT,TRY,2021-02-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001074,C000466,SAVINGS,TRY,2025-04-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001075,C000283,CURRENT,EUR,2020-04-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001076,C000186,CURRENT,TRY,2026-01-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001077,C001053,CURRENT,TRY,2020-08-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001078,C000210,CURRENT,TRY,2018-12-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001079,C001322,CURRENT,EUR,2020-08-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001080,C001277,SAVINGS,TRY,2017-01-24,OPEN,True,1710806400000000000,CONTROLLED_SYNTHETIC
A0001081,C001482,SAVINGS,EUR,2020-10-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001082,C000889,CURRENT,TRY,2015-12-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001083,C001686,PAYMENT,TRY,2020-08-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001084,C000385,SAVINGS,TRY,2018-11-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001085,C000998,CURRENT,TRY,2024-02-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001086,C001186,BUSINESS,TRY,2024-06-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001087,C000475,SAVINGS,TRY,2023-05-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001088,C000780,SAVINGS,TRY,2017-02-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001089,C000901,CURRENT,TRY,2016-05-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001090,C001492,PAYMENT,TRY,2016-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001091,C000019,CURRENT,TRY,2025-05-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001092,C001575,PAYMENT,TRY,2015-07-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001093,C000163,SAVINGS,TRY,2017-05-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001094,C001211,SAVINGS,TRY,2025-01-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001095,C001321,CURRENT,EUR,2024-01-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001096,C001259,CURRENT,TRY,2025-09-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001097,C000341,CURRENT,TRY,2017-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001098,C000613,SAVINGS,TRY,2021-07-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001099,C001377,BUSINESS,TRY,2024-07-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001100,C001260,BUSINESS,USD,2024-06-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001101,C001705,CURRENT,TRY,2024-06-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001102,C000649,BUSINESS,TRY,2016-03-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001103,C001378,CURRENT,TRY,2018-06-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001104,C001104,CURRENT,TRY,2021-11-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001105,C000550,CURRENT,TRY,2016-08-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001106,C001490,CURRENT,TRY,2020-01-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001107,C001477,SAVINGS,TRY,2021-09-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001108,C001615,CURRENT,TRY,2024-07-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001109,C000321,PAYMENT,TRY,2018-07-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001110,C000454,PAYMENT,TRY,2021-04-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001111,C000424,CURRENT,TRY,2018-02-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001112,C000018,SAVINGS,TRY,2016-03-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001113,C001067,PAYMENT,USD,2025-07-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001114,C000798,CURRENT,TRY,2022-04-29,OPEN,True,1717718400000000000,CONTROLLED_SYNTHETIC
A0001115,C001728,CURRENT,TRY,2015-12-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001116,C000115,BUSINESS,TRY,2019-04-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001117,C000785,CURRENT,TRY,2018-06-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001118,C000276,CURRENT,TRY,2021-08-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001119,C001680,SAVINGS,TRY,2019-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001120,C001715,CURRENT,TRY,2021-06-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001121,C000832,CURRENT,TRY,2016-06-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001122,C000081,SAVINGS,TRY,2016-12-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001123,C000359,PAYMENT,TRY,2023-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001124,C000795,PAYMENT,TRY,2023-01-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001125,C000877,CURRENT,TRY,2017-03-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001126,C001131,CURRENT,TRY,2017-07-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001127,C001758,CURRENT,TRY,2024-07-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001128,C001360,PAYMENT,TRY,2025-06-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001129,C001038,CURRENT,TRY,2016-08-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001130,C000527,SAVINGS,TRY,2023-07-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001131,C000881,SAVINGS,TRY,2017-01-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001132,C001083,BUSINESS,EUR,2024-02-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001133,C001330,PAYMENT,TRY,2020-10-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001134,C001676,CURRENT,TRY,2020-05-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001135,C000900,PAYMENT,TRY,2024-02-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001136,C001200,CURRENT,TRY,2023-10-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001137,C001424,SAVINGS,TRY,2015-09-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001138,C001448,PAYMENT,TRY,2018-06-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001139,C001313,SAVINGS,TRY,2025-10-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001140,C000594,PAYMENT,TRY,2017-01-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001141,C001744,BUSINESS,TRY,2023-04-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001142,C000693,SAVINGS,TRY,2017-02-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001143,C001192,BUSINESS,TRY,2014-11-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001144,C000489,CURRENT,TRY,2020-03-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001145,C001190,CURRENT,TRY,2025-05-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001146,C001497,SAVINGS,TRY,2015-01-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001147,C001638,BUSINESS,TRY,2023-06-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001148,C000002,PAYMENT,EUR,2015-08-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001149,C001043,CURRENT,TRY,2018-03-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001150,C001280,CURRENT,TRY,2022-02-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001151,C001617,CURRENT,TRY,2024-12-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001152,C001381,CURRENT,USD,2019-01-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001153,C000075,CURRENT,TRY,2024-10-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001154,C000293,SAVINGS,TRY,2017-11-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001155,C001604,SAVINGS,TRY,2023-10-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001156,C001272,SAVINGS,EUR,2018-01-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001157,C000237,BUSINESS,TRY,2017-09-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001158,C000762,PAYMENT,TRY,2018-08-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001159,C001265,CURRENT,TRY,2018-03-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001160,C001358,CURRENT,USD,2023-01-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001161,C001160,SAVINGS,TRY,2021-01-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001162,C000503,PAYMENT,TRY,2018-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001163,C000105,CURRENT,TRY,2015-07-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001164,C001612,SAVINGS,USD,2023-05-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001165,C000906,SAVINGS,TRY,2023-08-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001166,C000662,CURRENT,TRY,2015-08-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001167,C001712,SAVINGS,TRY,2025-03-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001168,C001137,PAYMENT,TRY,2015-01-18,OPEN,True,1765843200000000000,CONTROLLED_SYNTHETIC
A0001169,C000163,CURRENT,TRY,2020-07-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001170,C000768,SAVINGS,TRY,2023-12-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001171,C000564,PAYMENT,TRY,2022-05-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001172,C001794,CURRENT,TRY,2019-01-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001173,C000717,PAYMENT,TRY,2024-08-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001174,C000597,SAVINGS,TRY,2016-11-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001175,C000476,CURRENT,USD,2020-12-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001176,C000778,CURRENT,TRY,2023-07-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001177,C001153,CURRENT,TRY,2024-07-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001178,C000229,SAVINGS,TRY,2024-10-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001179,C001764,CURRENT,TRY,2021-03-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001180,C000373,CURRENT,TRY,2015-10-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001181,C001636,BUSINESS,TRY,2024-05-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001182,C001150,CURRENT,TRY,2019-04-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001183,C001690,PAYMENT,TRY,2024-04-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001184,C000713,BUSINESS,USD,2016-07-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001185,C001076,CURRENT,TRY,2019-03-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001186,C000162,CURRENT,TRY,2018-08-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001187,C001795,CURRENT,TRY,2024-01-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001188,C000123,CURRENT,TRY,2017-09-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001189,C001488,CURRENT,TRY,2015-09-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001190,C001759,SAVINGS,TRY,2023-08-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001191,C000247,CURRENT,USD,2017-06-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001192,C000387,CURRENT,EUR,2023-07-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001193,C000145,CURRENT,TRY,2016-06-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001194,C001622,PAYMENT,TRY,2020-10-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001195,C000461,CURRENT,TRY,2021-02-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001196,C000305,CURRENT,TRY,2022-07-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001197,C000974,BUSINESS,USD,2026-01-24,OPEN,True,1734220800000000000,CONTROLLED_SYNTHETIC
A0001198,C001760,PAYMENT,TRY,2018-02-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001199,C001541,CURRENT,TRY,2024-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001200,C001025,CURRENT,TRY,2018-05-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001201,C000660,CURRENT,TRY,2020-08-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001202,C001269,PAYMENT,TRY,2020-06-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001203,C001753,PAYMENT,TRY,2015-07-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001204,C000803,CURRENT,TRY,2025-09-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001205,C000942,CURRENT,TRY,2024-03-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001206,C001756,CURRENT,TRY,2015-07-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001207,C001159,CURRENT,EUR,2020-08-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001208,C001248,PAYMENT,USD,2024-10-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001209,C000335,SAVINGS,TRY,2018-12-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001210,C000076,CURRENT,TRY,2020-08-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001211,C000528,CURRENT,TRY,2025-08-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001212,C000110,CURRENT,TRY,2016-07-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001213,C000999,CURRENT,TRY,2023-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001214,C001136,SAVINGS,TRY,2015-08-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001215,C000566,BUSINESS,TRY,2020-03-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001216,C000654,CURRENT,TRY,2018-10-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001217,C001198,CURRENT,USD,2023-01-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001218,C000065,SAVINGS,TRY,2017-07-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001219,C001063,SAVINGS,TRY,2016-07-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001220,C000214,CURRENT,TRY,2022-06-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001221,C001243,CURRENT,TRY,2025-06-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001222,C000701,BUSINESS,TRY,2020-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001223,C001776,CURRENT,TRY,2016-12-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001224,C001543,BUSINESS,TRY,2019-09-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001225,C000350,SAVINGS,TRY,2023-09-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001226,C000557,SAVINGS,TRY,2018-12-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001227,C000014,CURRENT,TRY,2022-02-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001228,C001095,CURRENT,TRY,2021-05-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001229,C001250,CURRENT,USD,2016-11-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001230,C001003,PAYMENT,EUR,2015-09-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001231,C000481,SAVINGS,TRY,2020-08-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001232,C001235,PAYMENT,TRY,2021-12-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001233,C000850,CURRENT,TRY,2020-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001234,C001481,PAYMENT,TRY,2020-05-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001235,C000020,SAVINGS,TRY,2024-05-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001236,C000016,BUSINESS,TRY,2025-02-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001237,C000973,CURRENT,TRY,2019-07-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001238,C000458,CURRENT,TRY,2024-04-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001239,C001044,CURRENT,USD,2022-01-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001240,C000853,SAVINGS,TRY,2025-08-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001241,C000696,CURRENT,TRY,2017-04-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001242,C000847,SAVINGS,TRY,2015-08-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001243,C000749,SAVINGS,TRY,2020-10-29,OPEN,False,,CONTROLLED_SYNTHETIC
A0001244,C000665,SAVINGS,TRY,2017-05-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001245,C001643,CURRENT,TRY,2021-07-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001246,C000003,SAVINGS,TRY,2021-09-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001247,C000246,PAYMENT,TRY,2025-01-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001248,C000958,CURRENT,TRY,2016-04-18,OPEN,False,,CONTROLLED_SYNTHETIC
A0001249,C000826,BUSINESS,TRY,2022-03-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001250,C000460,CURRENT,TRY,2024-10-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001251,C000488,CURRENT,TRY,2021-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001252,C000271,CURRENT,TRY,2025-04-11,OPEN,False,,CONTROLLED_SYNTHETIC
A0001253,C001300,PAYMENT,TRY,2018-07-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001254,C001299,PAYMENT,TRY,2024-02-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001255,C000618,CURRENT,TRY,2018-06-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001256,C001079,CURRENT,TRY,2022-07-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001257,C000521,BUSINESS,TRY,2018-05-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001258,C000227,PAYMENT,TRY,2019-03-13,OPEN,False,,CONTROLLED_SYNTHETIC
A0001259,C001556,CURRENT,TRY,2017-11-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001260,C000365,CURRENT,USD,2016-06-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001261,C001439,CURRENT,TRY,2017-03-02,OPEN,False,,CONTROLLED_SYNTHETIC
A0001262,C001172,CURRENT,TRY,2022-10-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001263,C000931,PAYMENT,TRY,2015-02-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001264,C001210,PAYMENT,TRY,2019-06-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001265,C000360,SAVINGS,TRY,2020-10-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001266,C000416,PAYMENT,TRY,2024-03-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001267,C000384,BUSINESS,USD,2023-02-27,OPEN,False,,CONTROLLED_SYNTHETIC
A0001268,C000744,CURRENT,TRY,2017-07-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001269,C001491,CURRENT,USD,2020-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001270,C001596,CURRENT,TRY,2020-03-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001271,C001509,BUSINESS,TRY,2022-01-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001272,C001122,CURRENT,TRY,2018-06-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001273,C001468,CURRENT,TRY,2016-03-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001274,C000563,BUSINESS,TRY,2018-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001275,C000784,PAYMENT,TRY,2018-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001276,C001374,BUSINESS,TRY,2023-12-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001277,C000934,CURRENT,USD,2025-09-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001278,C000844,PAYMENT,TRY,2021-12-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001279,C000950,BUSINESS,TRY,2018-09-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001280,C001015,SAVINGS,TRY,2022-03-31,OPEN,False,,CONTROLLED_SYNTHETIC
A0001281,C000957,CURRENT,EUR,2021-11-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001282,C000732,PAYMENT,TRY,2015-06-06,OPEN,False,,CONTROLLED_SYNTHETIC
A0001283,C000289,CURRENT,TRY,2016-03-15,OPEN,True,1767398400000000000,CONTROLLED_SYNTHETIC
A0001284,C000191,CURRENT,TRY,2019-09-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001285,C001704,BUSINESS,TRY,2025-12-06,OPEN,True,2025-06-26 00:00:00,CONTROLLED_SYNTHETIC
A0001286,C000805,PAYMENT,TRY,2024-11-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001287,C001498,CURRENT,TRY,2023-03-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001288,C000306,CURRENT,TRY,2019-12-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001289,C001034,SAVINGS,TRY,2015-11-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001290,C000815,BUSINESS,TRY,2016-03-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001291,C000299,PAYMENT,TRY,2023-07-19,OPEN,False,,CONTROLLED_SYNTHETIC
A0001292,C000052,SAVINGS,TRY,2016-01-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001293,C000287,PAYMENT,USD,2026-01-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001294,C001222,PAYMENT,TRY,2016-04-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001295,C000450,CURRENT,TRY,2016-03-21,OPEN,False,,CONTROLLED_SYNTHETIC
A0001296,C001238,CURRENT,TRY,2022-03-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001297,C000089,SAVINGS,TRY,2023-06-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001298,C001531,CURRENT,TRY,2022-07-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001299,C000190,CURRENT,TRY,2017-05-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001300,C001722,PAYMENT,TRY,2018-05-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001301,C000587,SAVINGS,TRY,2025-12-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001302,C000388,PAYMENT,TRY,2017-10-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001303,C001119,SAVINGS,TRY,2018-08-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001304,C000465,SAVINGS,TRY,2018-06-03,OPEN,False,,CONTROLLED_SYNTHETIC
A0001305,C000711,PAYMENT,TRY,2024-05-08,OPEN,False,,CONTROLLED_SYNTHETIC
A0001306,C000015,CURRENT,EUR,2017-06-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001307,C000067,PAYMENT,TRY,2021-04-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001308,C000677,CURRENT,TRY,2023-02-04,OPEN,False,,CONTROLLED_SYNTHETIC
A0001309,C000442,SAVINGS,TRY,2020-11-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001310,C001139,CURRENT,TRY,2017-11-15,OPEN,False,,CONTROLLED_SYNTHETIC
A0001311,C001368,SAVINGS,TRY,2020-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001312,C000291,SAVINGS,TRY,2023-11-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001313,C000410,CURRENT,TRY,2022-08-01,OPEN,False,,CONTROLLED_SYNTHETIC
A0001314,C000628,SAVINGS,TRY,2020-01-25,OPEN,False,,CONTROLLED_SYNTHETIC
A0001315,C000082,CURRENT,TRY,2024-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001316,C000531,CURRENT,TRY,2017-11-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001317,C000685,CURRENT,TRY,2015-06-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001318,C000745,CURRENT,TRY,2023-10-22,OPEN,False,,CONTROLLED_SYNTHETIC
A0001319,C001423,BUSINESS,TRY,2018-11-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001320,C001100,CURRENT,TRY,2015-10-26,OPEN,False,,CONTROLLED_SYNTHETIC
A0001321,C000401,SAVINGS,TRY,2020-06-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001322,C000066,CURRENT,USD,2021-12-28,OPEN,False,,CONTROLLED_SYNTHETIC
A0001323,C001312,PAYMENT,TRY,2017-02-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001324,C001283,PAYMENT,EUR,2016-09-20,OPEN,False,,CONTROLLED_SYNTHETIC
A0001325,C000402,PAYMENT,TRY,2018-08-03,OPEN,True,1742256000000000000,CONTROLLED_SYNTHETIC
A0001326,C001226,SAVINGS,TRY,2019-07-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001327,C000629,PAYMENT,TRY,2017-11-24,OPEN,False,,CONTROLLED_SYNTHETIC
A0001328,C001158,SAVINGS,TRY,2026-01-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001329,C001661,CURRENT,TRY,2022-12-09,OPEN,False,,CONTROLLED_SYNTHETIC
A0001330,C001030,CURRENT,TRY,2015-08-30,OPEN,False,,CONTROLLED_SYNTHETIC
A0001331,C000633,CURRENT,EUR,2017-09-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001332,C001400,BUSINESS,TRY,2020-06-14,OPEN,False,,CONTROLLED_SYNTHETIC
A0001333,C000963,SAVINGS,TRY,2015-07-10,OPEN,False,,CONTROLLED_SYNTHETIC
A0001334,C000378,CURRENT,USD,2021-02-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001335,C000432,CURRENT,TRY,2024-11-12,OPEN,False,,CONTROLLED_SYNTHETIC
A0001336,C001227,CURRENT,TRY,2023-08-07,OPEN,False,,CONTROLLED_SYNTHETIC
A0001337,C000022,CURRENT,TRY,2021-09-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001338,C001662,PAYMENT,TRY,2015-08-23,OPEN,False,,CONTROLLED_SYNTHETIC
A0001339,C000857,CURRENT,TRY,2020-09-16,OPEN,False,,CONTROLLED_SYNTHETIC
A0001340,C001145,PAYMENT,TRY,2018-03-17,OPEN,False,,CONTROLLED_SYNTHETIC
A0001341,C001309,CURRENT,USD,2019-11-05,OPEN,False,,CONTROLLED_SYNTHETIC
A0001342,C001506,PAYMENT,TRY,2016-10-27,OPEN,False,,CONTROLLED_SYNTHETIC
