customer_id,geography_score,pep_score,watchlist_score,occupation_score,channel_score,control_gap_score,kyc_risk_score,kyc_risk_band,kyc_overdue_flag,risk_reason
C000001,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000224,14.000000,0.000000,0.000000,10.000000,8.000000,13.000000,45.000000,HIGH,False,geography=14; KYC control gap=13; occupation=10
C000225,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000226,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000227,6.000000,22.000000,0.000000,2.000000,8.000000,0.000000,38.000000,MEDIUM,True,PEP=22; channel=8; geography=6
C000228,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000229,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000230,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000231,14.000000,0.000000,0.000000,10.000000,8.000000,0.000000,32.000000,MEDIUM,True,geography=14; occupation=10; channel=8
C000232,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,False,geography=16; channel=8; occupation=2
C000233,18.000000,0.000000,0.000000,10.000000,2.000000,0.000000,30.000000,MEDIUM,True,geography=18; occupation=10; channel=2
C000234,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000235,5.000000,0.000000,0.000000,10.000000,8.000000,13.000000,36.000000,MEDIUM,False,KYC control gap=13; occupation=10; channel=8
C000236,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000237,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000238,4.000000,0.000000,0.000000,20.000000,2.000000,0.000000,26.000000,LOW,True,occupation=20; geography=4; channel=2
C000239,18.000000,0.000000,0.000000,10.000000,2.000000,0.000000,30.000000,MEDIUM,False,geography=18; occupation=10; channel=2
C000240,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000241,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000242,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000243,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000244,14.000000,0.000000,0.000000,10.000000,8.000000,0.000000,32.000000,MEDIUM,True,geography=14; occupation=10; channel=8
C000245,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000246,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000247,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000248,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000249,4.000000,0.000000,0.000000,20.000000,8.000000,0.000000,32.000000,MEDIUM,True,occupation=20; channel=8; geography=4
C000250,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000251,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000252,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000253,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000254,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000255,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000256,5.000000,0.000000,0.000000,2.000000,2.000000,13.000000,22.000000,LOW,False,KYC control gap=13; geography=5; occupation=2
C000257,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000258,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000259,18.000000,0.000000,0.000000,2.000000,2.000000,0.000000,22.000000,LOW,False,geography=18; occupation=2; channel=2
C000260,14.000000,0.000000,0.000000,2.000000,2.000000,0.000000,18.000000,LOW,True,geography=14; occupation=2; channel=2
C000261,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000262,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000263,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000264,5.000000,0.000000,0.000000,10.000000,8.000000,12.000000,35.000000,MEDIUM,True,KYC control gap=12; occupation=10; channel=8
C000265,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000266,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000267,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000268,6.000000,0.000000,0.000000,10.000000,2.000000,0.000000,18.000000,LOW,True,occupation=10; geography=6; channel=2
C000269,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000270,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000271,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000272,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000273,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000274,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000275,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000276,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000277,16.000000,0.000000,0.000000,10.000000,8.000000,0.000000,34.000000,MEDIUM,True,geography=16; occupation=10; channel=8
C000278,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,True,geography=16; channel=8; occupation=2
C000279,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000280,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000281,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000282,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000283,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000284,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000285,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000286,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000287,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000288,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000289,5.000000,22.000000,0.000000,2.000000,8.000000,0.000000,37.000000,MEDIUM,True,PEP=22; channel=8; geography=5
C000290,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000291,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000292,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000293,18.000000,0.000000,0.000000,10.000000,8.000000,0.000000,36.000000,MEDIUM,False,geography=18; occupation=10; channel=8
C000294,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000295,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000296,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000297,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000298,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000299,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000300,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000301,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000302,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000303,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000304,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,False,occupation=20; channel=8; geography=5
C000305,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000306,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000307,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000308,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000309,14.000000,0.000000,0.000000,10.000000,8.000000,0.000000,32.000000,MEDIUM,False,geography=14; occupation=10; channel=8
C000310,18.000000,0.000000,0.000000,10.000000,2.000000,12.000000,42.000000,MEDIUM,True,geography=18; KYC control gap=12; occupation=10
C000311,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000312,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000313,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000314,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000315,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000316,16.000000,0.000000,0.000000,2.000000,8.000000,0.000000,26.000000,LOW,False,geography=16; channel=8; occupation=2
C000317,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000318,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000319,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000320,30.000000,0.000000,0.000000,10.000000,2.000000,0.000000,42.000000,MEDIUM,True,geography=30; occupation=10; channel=2
C000321,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000322,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,False,channel=8; geography=6; occupation=2
C000323,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000324,6.000000,0.000000,0.000000,10.000000,2.000000,0.000000,18.000000,LOW,True,occupation=10; geography=6; channel=2
C000325,4.000000,0.000000,0.000000,10.000000,8.000000,0.000000,22.000000,LOW,True,occupation=10; channel=8; geography=4
C000326,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000327,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000328,16.000000,0.000000,0.000000,10.000000,8.000000,0.000000,34.000000,MEDIUM,False,geography=16; occupation=10; channel=8
C000329,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000330,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000331,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C000332,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000333,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000334,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,False,occupation=20; geography=5; channel=2
C000335,6.000000,0.000000,0.000000,2.000000,8.000000,0.000000,16.000000,LOW,True,channel=8; geography=6; occupation=2
C000336,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000337,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,False,geography=5; channel=5; occupation=2
C000338,5.000000,0.000000,0.000000,10.000000,5.000000,0.000000,20.000000,LOW,True,occupation=10; geography=5; channel=5
C000339,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000340,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,True,occupation=10; geography=5; channel=2
C000341,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000342,5.000000,0.000000,0.000000,2.000000,5.000000,0.000000,12.000000,LOW,True,geography=5; channel=5; occupation=2
C000343,14.000000,0.000000,0.000000,2.000000,5.000000,0.000000,21.000000,LOW,False,geography=14; channel=5; occupation=2
C000344,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000345,6.000000,0.000000,0.000000,2.000000,2.000000,0.000000,10.000000,LOW,False,geography=6; occupation=2; channel=2
C000346,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000347,18.000000,0.000000,0.000000,10.000000,5.000000,0.000000,33.000000,MEDIUM,False,geography=18; occupation=10; channel=5
C000348,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000349,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000350,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,True,occupation=10; channel=8; geography=5
C000351,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000352,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
C000353,5.000000,0.000000,0.000000,2.000000,2.000000,12.000000,21.000000,LOW,True,KYC control gap=12; geography=5; occupation=2
C000354,18.000000,0.000000,0.000000,2.000000,2.000000,0.000000,22.000000,LOW,True,geography=18; occupation=2; channel=2
C000355,5.000000,0.000000,0.000000,10.000000,8.000000,0.000000,23.000000,LOW,False,occupation=10; channel=8; geography=5
C000356,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000357,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000358,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000359,6.000000,0.000000,0.000000,2.000000,5.000000,0.000000,13.000000,LOW,False,geography=6; channel=5; occupation=2
C000360,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,True,geography=5; occupation=2; channel=2
C000361,5.000000,0.000000,0.000000,20.000000,2.000000,0.000000,27.000000,LOW,True,occupation=20; geography=5; channel=2
C000362,5.000000,22.000000,0.000000,2.000000,2.000000,0.000000,31.000000,MEDIUM,False,PEP=22; geography=5; occupation=2
C000363,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000364,5.000000,0.000000,0.000000,2.000000,5.000000,12.000000,24.000000,LOW,False,KYC control gap=12; geography=5; channel=5
C000365,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000366,5.000000,0.000000,35.000000,2.000000,2.000000,0.000000,44.000000,MEDIUM,False,synthetic screening=35; geography=5; occupation=2
C000367,5.000000,0.000000,0.000000,10.000000,2.000000,0.000000,17.000000,LOW,False,occupation=10; geography=5; channel=2
C000368,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000369,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000370,30.000000,0.000000,0.000000,2.000000,8.000000,0.000000,40.000000,MEDIUM,True,geography=30; channel=8; occupation=2
C000371,5.000000,0.000000,0.000000,2.000000,2.000000,0.000000,9.000000,LOW,False,geography=5; occupation=2; channel=2
C000372,5.000000,0.000000,0.000000,20.000000,8.000000,0.000000,33.000000,MEDIUM,True,occupation=20; channel=8; geography=5
C000373,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,False,channel=8; geography=5; occupation=2
C000374,5.000000,22.000000,0.000000,2.000000,2.000000,0.000000,31.000000,MEDIUM,False,PEP=22; geography=5; occupation=2
C000375,5.000000,0.000000,0.000000,2.000000,8.000000,0.000000,15.000000,LOW,True,channel=8; geography=5; occupation=2
