customer_id,in_degree,out_degree,total_degree,pagerank,component_size,short_cycle_member,degree_percentile,pagerank_percentile,component_percentile,graph_risk_score
C001391,16,15,31,0.000537,1800,False,60.888889,53.111111,50.027778,44.900000
C001392,13,28,41,0.000538,1800,False,89.222222,53.611111,50.027778,54.990000
C001393,15,32,47,0.000619,1800,False,95.055556,71.722222,50.027778,63.380000
C001394,21,14,35,0.000494,1800,False,76.305556,43.111111,50.027778,46.800000
C001395,15,16,31,0.000674,1800,False,60.888889,79.944444,50.027778,54.290000
C001396,15,13,28,0.000688,1800,False,43.750000,81.611111,50.027778,48.880000
C001397,16,26,42,0.000533,1800,False,90.694444,52.222222,50.027778,55.020000
C001398,17,14,31,0.000523,1800,False,60.888889,50.000000,50.027778,43.810000
C001399,17,32,49,0.000873,1800,False,96.527778,94.777778,50.027778,71.960000
C001400,15,9,24,0.000447,1800,False,22.416667,30.444444,50.027778,23.500000
C001401,16,16,32,0.000763,1800,False,65.777778,88.888889,50.027778,59.140000
C001402,18,38,56,0.000664,1800,False,98.750000,78.777778,50.027778,67.140000
C001403,11,0,11,0.000323,1800,False,0.722222,6.722222,50.027778,7.610000
C001404,17,25,42,0.000539,1800,False,90.694444,53.888889,50.027778,55.610000
C001405,15,10,25,0.000366,1800,False,27.694444,13.000000,50.027778,19.250000
C001406,13,18,31,0.000413,1800,False,60.888889,22.944444,50.027778,34.340000
C001407,17,19,36,0.000470,1800,False,79.055556,37.111111,50.027778,45.660000
C001408,12,20,32,0.000625,1800,False,65.777778,72.833333,50.027778,53.520000
C001409,20,9,29,0.001799,1800,True,49.861111,99.500000,50.027778,77.280000
C001410,11,9,20,0.000311,1800,False,8.277778,5.777778,50.027778,9.920000
C001411,19,12,31,0.000455,1800,False,60.888889,32.888889,50.027778,37.830000
C001412,18,10,28,0.000366,1800,False,43.750000,13.055556,50.027778,24.880000
C001413,16,14,30,0.001036,1800,False,55.527778,97.888889,50.027778,58.700000
C001414,15,33,48,0.000506,1800,False,95.861111,46.277778,50.027778,54.750000
C001415,15,31,46,0.000315,1800,False,94.138889,6.000000,50.027778,40.050000
C001416,14,53,67,0.000435,1800,False,99.861111,27.500000,50.027778,49.580000
C001417,15,18,33,0.000812,1800,False,69.666667,92.666667,50.027778,61.820000
C001418,13,15,28,0.000383,1800,False,43.750000,16.722222,50.027778,26.170000
C001419,15,13,28,0.000357,1800,False,43.750000,11.222222,50.027778,24.240000
C001420,16,30,46,0.000469,1800,False,94.138889,36.666667,50.027778,50.780000
C001421,10,41,51,0.000383,1800,False,97.611111,16.611111,50.027778,44.980000
C001422,9,12,21,0.000384,1800,False,10.777778,16.888889,50.027778,14.690000
C001423,22,8,30,0.000740,1800,False,55.527778,86.777778,50.027778,54.810000
C001424,8,46,54,0.000392,1800,False,98.472222,18.444444,50.027778,45.920000
C001425,14,18,32,0.000684,1800,False,65.777778,81.000000,50.027778,56.380000
C001426,19,16,35,0.000622,1800,False,76.305556,72.111111,50.027778,56.950000
C001427,15,9,24,0.000480,1800,False,22.416667,39.833333,50.027778,26.790000
C001428,19,0,19,0.000587,1800,False,6.166667,64.555556,50.027778,29.760000
C001429,9,15,24,0.000422,1800,False,22.416667,24.833333,50.027778,21.540000
C001430,20,9,29,0.000664,1800,False,49.861111,78.833333,50.027778,50.050000
C001431,16,11,27,0.000472,1800,False,37.722222,37.722222,50.027778,31.410000
C001432,19,13,32,0.000594,1800,False,65.777778,66.500000,50.027778,51.300000
C001433,13,13,26,0.000413,1800,False,32.611111,22.833333,50.027778,24.410000
C001434,16,14,30,0.000432,1800,False,55.527778,26.944444,50.027778,33.870000
C001435,18,19,37,0.000679,1800,False,81.527778,80.444444,50.027778,61.690000
C001436,11,0,11,0.000587,1800,False,0.722222,64.388889,50.027778,27.790000
C001437,13,28,41,0.000690,1800,False,89.222222,81.888889,50.027778,64.890000
C001438,21,9,30,0.000720,1800,False,55.527778,84.944444,50.027778,54.170000
C001439,12,22,34,0.000621,1800,False,73.000000,71.944444,50.027778,55.730000
C001440,14,12,26,0.000393,1800,False,32.611111,18.666667,50.027778,22.950000
C001441,17,14,31,0.000568,1800,False,60.888889,60.500000,50.027778,47.490000
C001442,14,12,26,0.000900,1800,False,32.611111,95.833333,50.027778,49.960000
C001443,12,12,24,0.000383,1800,False,22.416667,16.666667,50.027778,18.680000
C001444,15,50,65,0.000540,1800,False,99.694444,54.166667,50.027778,58.850000
C001445,13,10,23,0.000443,1800,False,17.750000,29.555556,50.027778,21.560000
C001446,18,19,37,0.000868,1800,False,81.527778,94.666667,50.027778,66.670000
C001447,13,25,38,0.000474,1800,False,83.888889,38.611111,50.027778,47.880000
C001448,14,32,46,0.000379,1800,False,94.138889,15.888889,50.027778,43.510000
C001449,16,10,26,0.000524,1800,False,32.611111,50.055556,50.027778,33.940000
C001450,14,6,20,0.000401,1800,False,8.277778,20.333333,50.027778,15.020000
C001451,16,12,28,0.000585,1800,False,43.750000,64.055556,50.027778,42.730000
C001452,26,11,37,0.000400,1800,False,81.527778,20.000000,50.027778,40.540000
C001453,8,19,27,0.000272,1800,False,37.722222,2.500000,50.027778,19.080000
C001454,26,11,37,0.000939,1800,False,81.527778,97.111111,50.027778,67.530000
C001455,18,17,35,0.000491,1800,False,76.305556,42.333333,50.027778,46.530000
C001456,25,20,45,0.000792,1800,False,93.277778,91.611111,50.027778,69.710000
C001457,12,20,32,0.000345,1800,False,65.777778,9.500000,50.027778,31.350000
C001458,21,10,31,0.000782,1800,False,60.888889,91.055556,50.027778,58.180000
C001459,12,14,26,0.000482,1800,False,32.611111,40.222222,50.027778,30.490000
C001460,13,33,46,0.000291,1800,False,94.138889,3.888889,50.027778,39.310000
C001461,15,7,22,0.000557,1800,False,13.944444,57.888889,50.027778,30.140000
C001462,18,12,30,0.000781,1800,True,55.527778,90.888889,50.027778,76.250000
C001463,13,23,36,0.000464,1800,False,79.055556,35.000000,50.027778,44.920000
C001464,9,13,22,0.000296,1800,False,13.944444,4.611111,50.027778,11.500000
C001465,16,19,35,0.000387,1800,False,76.305556,17.333333,50.027778,37.780000
C001466,20,27,47,0.000667,1800,False,95.055556,79.222222,50.027778,66.000000
C001467,17,12,29,0.000561,1800,False,49.861111,59.111111,50.027778,43.140000
C001468,16,11,27,0.000508,1800,False,37.722222,46.611111,50.027778,34.520000
C001469,11,18,29,0.000331,1800,False,49.861111,7.555556,50.027778,25.100000
C001470,15,17,32,0.000556,1800,False,65.777778,57.777778,50.027778,48.250000
C001471,14,10,24,0.000327,1800,False,22.416667,7.166667,50.027778,15.360000
C001472,18,10,28,0.000535,1800,False,43.750000,52.611111,50.027778,38.730000
C001473,19,23,42,0.000589,1800,False,90.694444,65.055556,50.027778,59.520000
C001474,16,11,27,0.000565,1800,False,37.722222,59.611111,50.027778,39.070000
C001475,18,12,30,0.000536,1800,False,55.527778,52.833333,50.027778,42.930000
C001476,12,9,21,0.000350,1800,False,10.777778,10.055556,50.027778,12.290000
C001477,14,13,27,0.000624,1800,False,37.722222,72.500000,50.027778,43.580000
C001478,12,12,24,0.000568,1800,False,22.416667,60.444444,50.027778,34.000000
C001479,15,16,31,0.000649,1800,False,60.888889,76.555556,50.027778,53.110000
C001480,19,9,28,0.000648,1800,False,43.750000,76.388889,50.027778,47.050000
C001481,21,13,34,0.000523,1800,False,73.000000,49.833333,50.027778,47.990000
C001482,13,11,24,0.000308,1800,False,22.416667,5.555556,50.027778,14.790000
C001483,14,11,25,0.000756,1800,False,27.694444,88.388889,50.027778,45.630000
C001484,15,12,27,0.000451,1800,False,37.722222,31.444444,50.027778,29.210000
C001485,17,21,38,0.000465,1800,False,83.888889,35.333333,50.027778,46.730000
C001486,15,29,44,0.000525,1800,False,92.500000,50.666667,50.027778,55.110000
C001487,10,23,33,0.000506,1800,False,69.666667,46.166667,50.027778,45.540000
C001488,16,26,42,0.000693,1800,False,90.694444,82.277778,50.027778,65.540000
C001489,12,14,26,0.000358,1800,False,32.611111,11.333333,50.027778,20.380000
C001490,15,12,27,0.000464,1800,False,37.722222,34.888889,50.027778,30.420000
C001491,23,27,50,0.000937,1800,False,97.194444,97.055556,50.027778,72.990000
C001492,18,56,74,0.000613,1800,False,100.000000,70.222222,50.027778,64.580000
C001493,22,9,31,0.000747,1800,False,60.888889,87.611111,50.027778,56.980000
C001494,18,11,29,0.000529,1800,False,49.861111,51.500000,50.027778,40.480000
C001495,11,13,24,0.000360,1800,False,22.416667,11.888889,50.027778,17.010000
C001496,13,32,45,0.000749,1800,False,93.277778,87.777778,50.027778,68.370000
C001497,16,15,31,0.000707,1800,False,60.888889,83.777778,50.027778,55.640000
C001498,19,10,29,0.000557,1800,False,49.861111,57.833333,50.027778,42.700000
C001499,10,16,26,0.000292,1800,False,32.611111,4.166667,50.027778,17.880000
C001500,12,8,20,0.000437,1800,False,8.277778,28.222222,50.027778,17.780000
C001501,9,11,20,0.000275,1800,False,8.277778,2.722222,50.027778,8.850000
C001502,9,32,41,0.000390,1800,False,89.222222,17.944444,50.027778,42.510000
C001503,21,12,33,0.000566,1800,False,69.666667,60.000000,50.027778,50.390000
C001504,13,14,27,0.000477,1800,False,37.722222,39.166667,50.027778,31.910000
C001505,11,14,25,0.000468,1800,False,27.694444,36.222222,50.027778,27.370000
C001506,10,11,21,0.000372,1800,False,10.777778,14.277778,50.027778,13.770000
C001507,15,10,25,0.000533,1800,False,27.694444,52.111111,50.027778,32.930000
C001508,20,42,62,0.001070,1800,True,99.444444,98.333333,50.027778,94.220000
C001509,14,14,28,0.000753,1800,False,43.750000,88.055556,50.027778,51.130000
C001510,20,16,36,0.000571,1800,False,79.055556,61.555556,50.027778,54.220000
C001511,15,21,36,0.000598,1800,False,79.055556,67.333333,50.027778,56.240000
C001512,16,23,39,0.000632,1800,False,85.972222,73.444444,50.027778,60.800000
C001513,13,10,23,0.000457,1800,False,17.750000,33.277778,50.027778,22.860000
C001514,16,9,25,0.000609,1800,False,27.694444,69.333333,50.027778,38.960000
C001515,17,10,27,0.000595,1800,False,37.722222,66.722222,50.027778,41.560000
C001516,15,21,36,0.000562,1800,False,79.055556,59.222222,50.027778,53.400000
C001517,14,8,22,0.000848,1800,False,13.944444,94.055556,50.027778,42.800000
C001518,20,10,30,0.000622,1800,False,55.527778,72.222222,50.027778,49.720000
C001519,18,13,31,0.000540,1800,False,60.888889,54.055556,50.027778,45.230000
C001520,16,23,39,0.000501,1800,False,85.972222,45.111111,50.027778,50.880000
C001521,21,18,39,0.000614,1800,False,85.972222,70.722222,50.027778,59.850000
C001522,7,0,7,0.000297,1800,False,0.055556,4.722222,50.027778,6.680000
C001523,9,24,33,0.000307,1800,False,69.666667,5.333333,50.027778,31.250000
C001524,16,18,34,0.000371,1800,False,73.000000,14.111111,50.027778,35.490000
C001525,13,13,26,0.000392,1800,False,32.611111,18.222222,50.027778,22.790000
C001526,18,11,29,0.000512,1800,False,49.861111,47.500000,50.027778,39.080000
C001527,15,18,33,0.000406,1800,False,69.666667,21.500000,50.027778,36.910000
C001528,7,13,20,0.000327,1800,False,8.277778,7.222222,50.027778,10.430000
C001529,14,11,25,0.000573,1800,False,27.694444,62.055556,50.027778,36.420000
C001530,18,9,27,0.000708,1800,False,37.722222,83.944444,50.027778,47.590000
C001531,21,15,36,0.001472,1800,True,79.055556,98.888889,50.027778,87.280000
C001532,13,10,23,0.000473,1800,False,17.750000,38.333333,50.027778,24.630000
C001533,23,36,59,0.000844,1800,False,99.138889,93.666667,50.027778,72.480000
C001534,20,8,28,0.000829,1800,False,43.750000,93.277778,50.027778,52.960000
C001535,17,9,26,0.000444,1800,False,32.611111,29.722222,50.027778,26.820000
C001536,23,0,23,0.000767,1800,False,17.750000,89.333333,50.027778,42.480000
C001537,9,19,28,0.000219,1800,False,43.750000,0.277778,50.027778,20.410000
C001538,8,9,17,0.000336,1800,False,3.583333,8.055556,50.027778,9.080000
C001539,13,12,25,0.000509,1800,False,27.694444,46.944444,50.027778,31.130000
C001540,7,10,17,0.000297,1800,False,3.583333,4.666667,50.027778,7.890000
C001541,19,11,30,0.000590,1800,False,55.527778,65.222222,50.027778,47.270000
C001542,13,16,29,0.000465,1800,False,49.861111,35.555556,50.027778,34.900000
C001543,18,18,36,0.000641,1800,False,79.055556,75.222222,50.027778,59.000000
C001544,6,19,25,0.000244,1800,False,27.694444,1.055556,50.027778,15.070000
C001545,21,13,34,0.000683,1800,False,73.000000,80.944444,50.027778,58.880000
C001546,11,17,28,0.000610,1800,False,43.750000,69.500000,50.027778,44.640000
C001547,19,10,29,0.000571,1800,False,49.861111,61.388889,50.027778,43.940000
C001548,13,25,38,0.000341,1800,False,83.888889,8.722222,50.027778,37.420000
C001549,10,7,17,0.000395,1800,False,3.583333,18.888889,50.027778,12.870000
C001550,16,3,19,0.000486,1800,False,6.166667,41.055556,50.027778,21.530000
C001551,16,14,30,0.000539,1800,False,55.527778,53.722222,50.027778,43.240000
C001552,21,12,33,0.000800,1800,False,69.666667,92.222222,50.027778,61.660000
C001553,13,10,23,0.000332,1800,False,17.750000,7.611111,50.027778,13.880000
C001554,8,14,22,0.000284,1800,False,13.944444,3.055556,50.027778,10.950000
C001555,10,12,22,0.000403,1800,False,13.944444,20.722222,50.027778,17.140000
C001556,11,24,35,0.000358,1800,False,76.305556,11.611111,50.027778,35.770000
C001557,9,12,21,0.000300,1800,False,10.777778,4.944444,50.027778,10.510000
C001558,14,12,26,0.000588,1800,False,32.611111,64.833333,50.027778,39.110000
C001559,15,0,15,0.000532,1800,False,2.194444,52.000000,50.027778,23.970000
C001560,15,9,24,0.000645,1800,False,22.416667,75.944444,50.027778,39.430000
C001561,18,20,38,0.000795,1800,False,83.888889,91.833333,50.027778,66.510000
C001562,13,9,22,0.000556,1800,False,13.944444,57.722222,50.027778,30.090000
C001563,13,12,25,0.000468,1800,False,27.694444,36.333333,50.027778,27.410000
C001564,14,13,27,0.000441,1800,False,37.722222,29.055556,50.027778,28.380000
C001565,14,10,24,0.000455,1800,False,22.416667,32.722222,50.027778,24.300000
C001566,19,15,34,0.000722,1800,False,73.000000,85.222222,50.027778,60.380000
C001567,12,26,38,0.000382,1800,False,83.888889,16.500000,50.027778,40.140000
C001568,20,14,34,0.000502,1800,False,73.000000,45.277778,50.027778,46.400000
C001569,13,25,38,0.000447,1800,False,83.888889,30.333333,50.027778,44.980000
C001570,11,14,25,0.000490,1800,False,27.694444,42.277778,50.027778,29.490000
C001571,19,9,28,0.000926,1800,False,43.750000,96.833333,50.027778,54.210000
C001572,22,29,51,0.000636,1800,False,97.611111,74.555556,50.027778,65.260000
C001573,13,12,25,0.000478,1800,False,27.694444,39.388889,50.027778,28.480000
C001574,15,29,44,0.000549,1800,False,92.500000,56.166667,50.027778,57.040000
C001575,12,16,28,0.000400,1800,False,43.750000,20.055556,50.027778,27.330000
C001576,15,40,55,0.000663,1800,False,98.611111,78.500000,50.027778,66.990000
C001577,13,14,27,0.000493,1800,False,37.722222,42.944444,50.027778,33.240000
C001578,12,8,20,0.000286,1800,False,8.277778,3.277778,50.027778,9.050000
C001579,15,16,31,0.000496,1800,False,60.888889,44.055556,50.027778,41.730000
C001580,11,15,26,0.000341,1800,False,32.611111,8.833333,50.027778,19.510000
C001581,16,0,16,0.000493,1800,False,2.722222,42.833333,50.027778,20.950000
C001582,18,11,29,0.000634,1800,False,49.861111,73.944444,50.027778,48.330000
C001583,13,21,34,0.000436,1800,False,73.000000,27.888889,50.027778,40.310000
C001584,11,14,25,0.000292,1800,False,27.694444,4.000000,50.027778,16.100000
C001585,18,17,35,0.000685,1800,False,76.305556,81.166667,50.027778,60.120000
C001586,12,18,30,0.000472,1800,False,55.527778,37.611111,50.027778,37.600000
C001587,14,10,24,0.000379,1800,False,22.416667,15.833333,50.027778,18.390000
C001588,12,22,34,0.000468,1800,False,73.000000,36.111111,50.027778,43.190000
C001589,14,9,23,0.000400,1800,False,17.750000,20.166667,50.027778,18.270000
C001590,13,8,21,0.000541,1800,False,10.777778,54.444444,50.027778,27.830000
C001591,16,33,49,0.000416,1800,False,96.527778,23.222222,50.027778,46.920000
C001592,15,6,21,0.000423,1800,False,10.777778,25.055556,50.027778,17.540000
C001593,19,6,25,0.000596,1800,False,27.694444,66.833333,50.027778,38.090000
C001594,17,12,29,0.000587,1800,False,49.861111,64.444444,50.027778,45.010000
C001595,21,0,21,0.000981,1800,False,10.777778,97.555556,50.027778,42.920000
C001596,12,20,32,0.000450,1800,False,65.777778,31.333333,50.027778,38.990000
C001597,18,26,44,0.000461,1800,False,92.500000,34.222222,50.027778,49.360000
C001598,17,29,46,0.000573,1800,False,94.138889,61.777778,50.027778,59.570000
C001599,17,29,46,0.000760,1800,False,94.138889,88.666667,50.027778,68.980000
C001600,23,10,33,0.000762,1800,False,69.666667,88.777778,50.027778,60.460000
C001601,14,11,25,0.000313,1800,False,27.694444,5.888889,50.027778,16.760000
C001602,14,25,39,0.000354,1800,False,85.972222,10.722222,50.027778,38.850000
C001603,18,14,32,0.000532,1800,False,65.777778,51.944444,50.027778,46.210000
C001604,13,24,37,0.000653,1800,False,81.527778,77.222222,50.027778,60.570000
C001605,9,0,9,0.000359,1800,False,0.277778,11.833333,50.027778,9.240000
C001606,12,16,28,0.000501,1800,False,43.750000,45.166667,50.027778,36.120000
C001607,19,10,29,0.000775,1800,False,49.861111,90.277778,50.027778,54.050000
C001608,15,16,31,0.000380,1800,False,60.888889,16.055556,50.027778,31.930000
C001609,15,13,28,0.000442,1800,False,43.750000,29.277778,50.027778,30.560000
C001610,13,28,41,0.000309,1800,False,89.222222,5.666667,50.027778,38.210000
C001611,12,13,25,0.000348,1800,False,27.694444,9.555556,50.027778,18.040000
C001612,23,12,35,0.000663,1800,False,76.305556,78.555556,50.027778,59.200000
C001613,10,0,10,0.000400,1800,False,0.416667,20.111111,50.027778,12.190000
C001614,18,19,37,0.000634,1800,False,81.527778,73.888889,50.027778,59.400000
C001615,23,33,56,0.000707,1800,False,98.750000,83.888889,50.027778,68.930000
C001616,11,14,25,0.000519,1800,False,27.694444,48.888889,50.027778,31.810000
C001617,16,13,29,0.000381,1800,False,49.861111,16.333333,50.027778,28.170000
C001618,18,16,34,0.000634,1800,False,73.000000,74.055556,50.027778,56.470000
C001619,14,20,34,0.000425,1800,False,73.000000,25.444444,50.027778,39.460000
C001620,22,13,35,0.000899,1800,False,76.305556,95.777778,50.027778,65.230000
C001621,16,18,34,0.000437,1800,False,73.000000,28.277778,50.027778,40.450000
C001622,17,17,34,0.000589,1800,False,73.000000,64.944444,50.027778,53.280000
C001623,15,0,15,0.000397,1800,False,2.194444,19.333333,50.027778,12.540000
C001624,9,12,21,0.000455,1800,False,10.777778,32.833333,50.027778,20.270000
C001625,18,32,50,0.000568,1800,False,97.194444,60.333333,50.027778,60.140000
C001626,14,11,25,0.000342,1800,False,27.694444,8.944444,50.027778,17.830000
C001627,16,8,24,0.000655,1800,False,22.416667,77.611111,50.027778,40.010000
C001628,12,12,24,0.000465,1800,False,22.416667,35.611111,50.027778,25.310000
C001629,18,28,46,0.000523,1800,False,94.138889,49.666667,50.027778,55.330000
C001630,10,11,21,0.000494,1800,False,10.777778,43.277778,50.027778,23.920000
C001631,7,14,21,0.000254,1800,False,10.777778,1.500000,50.027778,9.300000
C001632,12,9,21,0.000344,1800,False,10.777778,9.222222,50.027778,12.000000
C001633,18,13,31,0.000771,1800,False,60.888889,89.722222,50.027778,57.720000
C001634,13,12,25,0.000450,1800,False,27.694444,31.222222,50.027778,25.620000
C001635,12,17,29,0.000507,1800,False,49.861111,46.555556,50.027778,38.750000
C001636,16,15,31,0.000605,1800,False,60.888889,68.555556,50.027778,50.310000
C001637,16,20,36,0.000582,1800,False,79.055556,63.500000,50.027778,54.900000
C001638,16,17,33,0.000577,1800,False,69.666667,62.833333,50.027778,51.380000
C001639,17,17,34,0.000741,1800,False,73.000000,86.888889,50.027778,60.960000
C001640,19,9,28,0.000573,1800,False,43.750000,61.833333,50.027778,41.960000
C001641,26,12,38,0.001024,1800,False,83.888889,97.722222,50.027778,68.570000
C001642,11,12,23,0.000482,1800,False,17.750000,40.388889,50.027778,25.350000
C001643,18,10,28,0.000672,1800,False,43.750000,79.722222,50.027778,48.220000
C001644,21,38,59,0.000662,1800,False,99.138889,78.444444,50.027778,67.160000
C001645,15,7,22,0.000562,1800,False,13.944444,59.166667,50.027778,30.590000
C001646,21,10,31,0.000893,1800,False,60.888889,95.388889,50.027778,59.700000
C001647,15,19,34,0.000796,1800,False,73.000000,91.944444,50.027778,62.730000
C001648,16,29,45,0.000470,1800,False,93.277778,37.055556,50.027778,50.620000
C001649,12,8,20,0.000484,1800,False,8.277778,40.666667,50.027778,22.130000
C001650,16,27,43,0.001657,1800,True,91.777778,99.222222,50.027778,91.850000
C001651,20,16,36,0.000546,1800,False,79.055556,55.555556,50.027778,52.120000
C001652,16,16,32,0.000539,1800,False,65.777778,53.944444,50.027778,46.910000
C001653,17,16,33,0.000578,1800,False,69.666667,62.944444,50.027778,51.420000
C001654,19,9,28,0.000464,1800,False,43.750000,35.111111,50.027778,32.600000
C001655,19,22,41,0.000669,1800,False,89.222222,79.388889,50.027778,64.020000
C001656,18,30,48,0.000533,1800,False,95.861111,52.333333,50.027778,56.870000
C001657,16,12,28,0.000598,1800,False,43.750000,67.111111,50.027778,43.800000
C001658,15,24,39,0.000458,1800,False,85.972222,33.611111,50.027778,46.860000
C001659,22,17,39,0.000396,1800,False,85.972222,19.055556,50.027778,41.760000
C001660,17,13,30,0.000458,1800,False,55.527778,33.722222,50.027778,36.240000
C001661,14,17,31,0.000357,1800,False,60.888889,11.111111,50.027778,30.200000
C001662,8,20,28,0.000443,1800,False,43.750000,29.611111,50.027778,30.680000
C001663,16,10,26,0.000544,1800,False,32.611111,55.277778,50.027778,35.760000
C001664,16,0,16,0.000538,1800,False,2.722222,53.666667,50.027778,24.740000
C001665,17,37,54,0.000634,1800,False,98.472222,74.166667,50.027778,65.430000
C001666,15,12,27,0.000718,1800,False,37.722222,84.777778,50.027778,47.880000
C001667,15,12,27,0.000713,1800,False,37.722222,84.388889,50.027778,47.740000
C001668,18,14,32,0.000885,1800,False,65.777778,95.222222,50.027778,61.350000
C001669,23,14,37,0.000856,1800,False,81.527778,94.333333,50.027778,66.550000
C001670,22,12,34,0.000917,1800,False,73.000000,96.444444,50.027778,64.310000
C001671,18,19,37,0.000552,1800,False,81.527778,57.166667,50.027778,53.550000
C001672,14,0,14,0.000582,1800,False,1.777778,63.444444,50.027778,27.830000
C001673,13,17,30,0.000591,1800,False,55.527778,65.722222,50.027778,47.440000
C001674,18,13,31,0.000537,1800,False,60.888889,53.222222,50.027778,44.940000
C001675,14,14,28,0.000661,1800,False,43.750000,78.222222,50.027778,47.690000
C001676,18,10,28,0.000766,1800,False,43.750000,89.222222,50.027778,51.540000
C001677,21,25,46,0.000550,1800,False,94.138889,56.611111,50.027778,57.770000
C001678,15,11,26,0.000450,1800,False,32.611111,31.277778,50.027778,27.360000
C001679,14,17,31,0.000372,1800,False,60.888889,14.333333,50.027778,31.330000
C001680,15,25,40,0.000598,1800,False,87.722222,67.222222,50.027778,59.230000
C001681,13,22,35,0.000464,1800,False,76.305556,34.833333,50.027778,43.900000
C001682,15,12,27,0.000366,1800,False,37.722222,12.944444,50.027778,22.740000
C001683,16,23,39,0.000502,1800,False,85.972222,45.666667,50.027778,51.080000
C001684,14,29,43,0.000624,1800,False,91.777778,72.611111,50.027778,62.540000
C001685,7,18,25,0.000244,1800,False,27.694444,1.111111,50.027778,15.080000
C001686,13,24,37,0.000457,1800,False,81.527778,33.111111,50.027778,45.130000
C001687,10,12,22,0.000349,1800,False,13.944444,9.722222,50.027778,13.290000
C001688,8,15,23,0.000453,1800,False,17.750000,32.166667,50.027778,22.470000
C001689,19,13,32,0.000847,1800,False,65.777778,93.944444,50.027778,60.910000
C001690,16,10,26,0.000707,1800,False,32.611111,83.722222,50.027778,45.720000
C001691,13,27,40,0.000507,1800,False,87.722222,46.444444,50.027778,51.960000
C001692,11,10,21,0.000473,1800,False,10.777778,38.222222,50.027778,22.150000
C001693,17,13,30,0.000536,1800,False,55.527778,53.000000,50.027778,42.990000
C001694,18,29,47,0.000605,1800,False,95.055556,68.777778,50.027778,62.340000
C001695,14,12,26,0.000437,1800,False,32.611111,28.166667,50.027778,26.280000
C001696,14,8,22,0.000428,1800,False,13.944444,26.222222,50.027778,19.060000
C001697,19,0,19,0.000603,1800,False,6.166667,68.055556,50.027778,30.980000
C001698,18,16,34,0.000703,1800,False,73.000000,83.222222,50.027778,59.680000
C001699,13,24,37,0.000554,1800,False,81.527778,57.444444,50.027778,53.640000
C001700,6,19,25,0.000188,1800,False,27.694444,0.055556,50.027778,14.720000
C001701,10,13,23,0.000365,1800,False,17.750000,12.888889,50.027778,15.730000
C001702,16,13,29,0.000515,1800,False,49.861111,48.444444,50.027778,39.410000
C001703,10,21,31,0.000412,1800,False,60.888889,22.777778,50.027778,34.290000
C001704,16,18,34,0.000560,1800,False,73.000000,58.666667,50.027778,51.090000
C001705,14,16,30,0.000334,1800,False,55.527778,7.777778,50.027778,27.160000
C001706,19,12,31,0.001308,1800,True,60.888889,98.666667,50.027778,80.850000
C001707,15,16,31,0.000419,1800,False,60.888889,23.944444,50.027778,34.690000
C001708,19,11,30,0.000625,1800,False,55.527778,72.722222,50.027778,49.890000
C001709,18,17,35,0.000759,1800,False,76.305556,88.611111,50.027778,62.720000
C001710,13,16,29,0.000428,1800,False,49.861111,26.333333,50.027778,31.670000
C001711,12,24,36,0.000404,1800,False,79.055556,21.277778,50.027778,40.120000
C001712,10,18,28,0.000276,1800,False,43.750000,2.833333,50.027778,21.310000
C001713,20,11,31,0.000511,1800,False,60.888889,47.444444,50.027778,42.920000
C001714,15,13,28,0.000647,1800,False,43.750000,76.055556,50.027778,46.930000
C001715,11,7,18,0.000443,1800,False,4.666667,29.500000,50.027778,16.960000
C001716,17,9,26,0.000498,1800,False,32.611111,44.222222,50.027778,31.890000
C001717,19,10,29,0.000524,1800,False,49.861111,50.222222,50.027778,40.030000
C001718,15,14,29,0.000961,1800,False,49.861111,97.333333,50.027778,56.520000
C001719,18,10,28,0.000609,1800,False,43.750000,69.277778,50.027778,44.560000
C001720,16,18,34,0.000466,1800,False,73.000000,35.722222,50.027778,43.060000
C001721,18,13,31,0.000767,1800,False,60.888889,89.277778,50.027778,57.560000
C001722,14,20,34,0.000545,1800,False,73.000000,55.388889,50.027778,49.940000
C001723,14,7,21,0.000475,1800,False,10.777778,38.833333,50.027778,22.370000
C001724,15,23,38,0.000608,1800,False,83.888889,69.166667,50.027778,58.570000
C001725,14,13,27,0.000446,1800,False,37.722222,30.222222,50.027778,28.780000
C001726,20,32,52,0.000882,1800,False,97.861111,95.111111,50.027778,72.540000
C001727,16,8,24,0.000697,1800,False,22.416667,82.666667,50.027778,41.780000
C001728,15,10,25,0.000468,1800,False,27.694444,36.611111,50.027778,27.510000
C001729,18,11,29,0.000726,1800,False,49.861111,85.555556,50.027778,52.400000
C001730,17,14,31,0.000374,1800,False,60.888889,14.611111,50.027778,31.430000
C001731,9,19,28,0.000391,1800,False,43.750000,18.055556,50.027778,26.630000
C001732,11,8,19,0.000376,1800,False,6.166667,14.888889,50.027778,12.370000
C001733,15,11,26,0.000449,1800,False,32.611111,30.777778,50.027778,27.190000
C001734,10,11,21,0.000416,1800,False,10.777778,23.166667,50.027778,16.880000
C001735,23,13,36,0.001002,1800,False,79.055556,97.666667,50.027778,66.860000
C001736,16,12,28,0.000543,1800,False,43.750000,54.777778,50.027778,39.490000
C001737,13,9,22,0.000553,1800,False,13.944444,57.333333,50.027778,29.950000
C001738,16,16,32,0.000485,1800,False,65.777778,40.833333,50.027778,42.320000
