customer_id,transaction_count,total_amount_try,unique_counterparties,maximum_transaction_try,turnover_deviation,cash_ratio,high_risk_ratio,out_in_ratio,anomaly_score,anomaly_flag
C000262,22.000000,476371.070000,22.000000,100819.820000,0.488580,0.108985,0.000000,1.158592,47.780000,False
C000263,13.000000,33448.180000,13.000000,5209.150000,0.109109,0.230227,0.000000,1.182642,63.170000,False
C000264,27.000000,160052.610000,27.000000,18284.730000,0.391234,0.145501,0.000000,0.575952,9.890000,False
C000265,19.000000,518205.430000,19.000000,86367.370000,0.296049,0.167737,0.000000,0.574109,60.110000,False
C000266,24.000000,153792.630000,24.000000,17371.370000,0.256318,0.050985,0.000000,1.152557,13.610000,False
C000267,29.000000,71251.730000,29.000000,6155.330000,0.470254,0.179916,0.000000,1.404985,18.670000,False
C000268,23.000000,211838.390000,23.000000,22171.690000,0.466615,0.148189,0.000000,0.877596,6.560000,False
C000269,15.000000,13303.090000,15.000000,2203.530000,0.310091,0.368414,0.000000,0.498415,64.170000,False
C000270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000271,17.000000,63978.840000,17.000000,11623.390000,0.212171,0.168248,0.000000,2.051079,39.440000,False
C000272,37.000000,213652.830000,37.000000,17389.050000,0.522385,0.225261,0.000000,1.293852,47.220000,False
C000273,19.000000,172877.760000,19.000000,20029.900000,0.300772,0.055929,0.000000,0.649366,21.440000,False
C000274,21.000000,131778.020000,21.000000,19527.960000,0.367362,0.007697,0.000000,0.636779,30.390000,False
C000275,37.000000,146131.630000,37.000000,19625.310000,0.613732,0.091335,0.000000,0.732656,48.110000,False
C000276,27.000000,8585.660000,27.000000,833.900000,0.357736,0.000000,0.000000,0.448568,49.610000,False
C000277,20.000000,53978.170000,20.000000,8704.880000,0.347807,0.230301,0.000000,1.856881,19.170000,False
C000278,52.000000,16328.150000,52.000000,1760.330000,0.680340,0.091080,0.000000,0.848368,73.780000,False
C000279,18.000000,8833.960000,18.000000,1095.750000,0.368082,0.132829,0.000000,1.373145,29.440000,False
C000280,23.000000,54730.600000,23.000000,18572.500000,0.621080,0.061167,0.000000,0.349458,15.890000,False
C000281,24.000000,261952.310000,24.000000,26442.130000,0.399137,0.000000,0.000000,0.468307,40.610000,False
C000282,49.000000,43381.960000,49.000000,7273.740000,0.742618,0.151211,0.000000,0.623841,67.500000,False
C000283,17.000000,99120.990000,17.000000,28799.150000,0.245527,0.369788,0.000000,1.612741,55.890000,False
C000284,18.000000,38702.140000,18.000000,6824.280000,0.263304,0.198669,0.000000,0.593419,30.890000,False
C000285,38.000000,128375.910000,38.000000,18680.790000,0.483956,0.270282,0.000000,0.970098,57.670000,False
C000286,36.000000,168404.850000,36.000000,34139.230000,0.683764,0.312256,0.035019,1.529116,76.500000,False
C000287,42.000000,57180.370000,42.000000,8001.640000,0.594759,0.142082,0.000000,0.850163,57.720000,False
C000288,21.000000,57256.310000,21.000000,10089.260000,0.646681,0.041652,0.000000,0.954733,18.500000,False
C000289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000290,20.000000,46284.260000,20.000000,9258.740000,0.251964,0.171968,0.047240,0.503007,58.670000,False
C000291,20.000000,150245.690000,20.000000,22431.960000,0.289132,0.143243,0.000000,2.503396,33.220000,False
C000292,27.000000,246444.850000,27.000000,24326.810000,0.578585,0.221183,0.011690,1.512367,39.610000,False
C000293,28.000000,55048.110000,28.000000,13644.700000,0.486442,0.249338,0.000000,2.276465,34.560000,False
C000294,24.000000,29219.620000,23.000000,3922.660000,0.328934,0.043124,0.019318,2.208923,51.890000,False
C000295,11.000000,28857.960000,11.000000,7668.430000,0.215347,0.019080,0.000000,1.365502,74.780000,False
C000296,50.000000,39630.960000,50.000000,3491.410000,0.766409,0.219869,0.000000,0.678368,72.280000,False
C000297,14.000000,83295.770000,14.000000,32586.690000,0.175300,0.086316,0.000000,0.287041,59.780000,False
C000298,69.000000,315439.370000,69.000000,22630.370000,1.564953,0.191464,0.000000,0.836750,92.940000,False
C000299,24.000000,252858.250000,24.000000,41574.950000,0.385169,0.239334,0.000000,1.629141,29.390000,False
C000300,48.000000,101809.470000,48.000000,28694.690000,0.974011,0.159549,0.003832,0.689313,70.280000,False
C000301,22.000000,100824.580000,22.000000,9861.180000,0.760413,0.171641,0.000000,0.763993,17.280000,False
C000302,31.000000,314556.060000,31.000000,48819.140000,3.768666,0.917902,0.000000,0.065938,96.440000,True
C000303,27.000000,72646.090000,27.000000,9473.350000,0.459069,0.184699,0.000000,0.938049,3.830000,False
C000304,22.000000,37263.520000,22.000000,4332.250000,0.201799,0.209211,0.000000,1.104782,15.110000,False
C000305,30.000000,38521.060000,30.000000,3444.270000,0.543977,0.255464,0.000000,0.958598,31.220000,False
C000306,18.000000,28447.720000,18.000000,11161.770000,0.391963,0.042546,0.000000,1.077108,28.330000,False
C000307,24.000000,412101.890000,24.000000,48877.890000,0.410367,0.010939,0.022775,1.298853,60.000000,False
C000308,36.000000,577428.080000,36.000000,88361.760000,0.902625,0.220979,0.000000,0.588201,72.500000,False
C000309,15.000000,252796.290000,15.000000,80668.960000,0.249826,0.213795,0.000000,1.646868,66.000000,False
C000310,12.000000,5043.610000,12.000000,1212.740000,0.165197,0.277795,0.000000,9.219046,90.940000,False
C000311,23.000000,48796.830000,23.000000,17499.950000,0.371147,0.036164,0.000000,0.313611,16.500000,False
C000312,29.000000,35274.740000,29.000000,4030.070000,0.421882,0.030259,0.000000,0.812128,34.220000,False
C000313,24.000000,14610.890000,24.000000,2154.880000,0.308167,0.054643,0.000000,0.348845,19.940000,False
C000314,22.000000,25018.390000,22.000000,3893.420000,0.438607,0.049849,0.000000,0.715726,11.000000,False
C000315,23.000000,38282.640000,23.000000,9669.250000,0.395657,0.393535,0.046364,0.858668,67.670000,False
C000316,21.000000,15765.530000,21.000000,2132.070000,0.239786,0.044652,0.000000,0.769523,22.000000,False
C000317,57.000000,480222.320000,56.000000,48667.000000,1.055140,0.132349,0.000000,1.204491,80.940000,False
C000318,22.000000,128628.350000,22.000000,20281.030000,0.375451,0.098193,0.000000,1.717261,2.110000,False
C000319,14.000000,64411.320000,14.000000,12555.660000,0.234225,0.371815,0.000000,0.887832,66.060000,False
C000320,19.000000,38684.510000,19.000000,4819.800000,0.183243,0.093667,0.000000,1.710058,27.890000,False
C000321,32.000000,152868.410000,32.000000,14601.100000,0.620914,0.216826,0.000000,0.960123,25.170000,False
C000322,24.000000,32169.460000,24.000000,3489.550000,0.385538,0.029879,0.000000,1.159330,19.060000,False
C000323,22.000000,107315.630000,22.000000,19930.960000,0.524929,0.009766,0.009872,1.823796,48.560000,False
C000324,47.000000,129525.810000,46.000000,13781.920000,0.798359,0.090408,0.000000,0.624171,62.890000,False
C000325,41.000000,734237.830000,41.000000,110255.750000,0.706043,0.139347,0.000000,1.732883,79.280000,False
C000326,30.000000,372073.200000,30.000000,52165.190000,0.557862,0.183243,0.023871,0.686396,57.940000,False
C000327,18.000000,100197.740000,18.000000,23851.650000,0.565470,0.216793,0.000000,1.692222,33.110000,False
C000328,47.000000,69037.100000,47.000000,5950.970000,0.737087,0.133144,0.000000,0.810702,62.780000,False
C000329,30.000000,239445.070000,28.000000,51598.220000,0.574207,0.362921,0.120607,1.337102,88.830000,False
C000330,23.000000,46069.400000,23.000000,4466.680000,0.401923,0.061420,0.000000,1.902320,13.500000,False
C000331,18.000000,37990.680000,18.000000,12821.800000,0.272662,0.421582,0.000000,1.081284,61.000000,False
C000332,21.000000,28530.350000,21.000000,3659.650000,0.252332,0.042636,0.000000,0.173706,26.720000,False
C000333,26.000000,43982.410000,26.000000,5406.000000,0.246946,0.225439,0.000000,2.593064,38.780000,False
C000334,20.000000,75837.500000,20.000000,10904.040000,0.250264,0.126278,0.000000,0.869006,6.500000,False
C000335,19.000000,58710.280000,19.000000,8060.020000,0.359572,0.000000,0.000000,0.991653,40.060000,False
C000336,14.000000,18070.620000,14.000000,9138.230000,0.574188,0.036278,0.000000,0.726950,60.830000,False
C000337,19.000000,44996.180000,18.000000,11559.660000,0.250239,0.049254,0.000000,0.326322,32.500000,False
C000338,26.000000,335694.870000,26.000000,36714.860000,0.471883,0.197802,0.000000,0.825288,15.720000,False
C000339,57.000000,233113.960000,57.000000,27416.830000,0.862264,0.219449,0.000000,1.007992,79.220000,False
C000340,18.000000,351830.410000,18.000000,72696.020000,0.320114,0.076029,0.000000,0.317303,58.110000,False
C000341,72.000000,127733.050000,71.000000,7467.660000,1.019809,0.194366,0.000000,0.720348,91.940000,False
C000342,44.000000,117742.950000,43.000000,17080.240000,0.931916,0.173721,0.000000,0.780750,61.720000,False
C000343,27.000000,450129.560000,27.000000,106478.240000,0.372086,0.161607,0.000000,0.508931,58.220000,False
C000344,30.000000,424266.010000,30.000000,210305.890000,9.082963,0.019459,0.000000,0.866378,96.500000,True
C000345,17.000000,36816.630000,17.000000,6139.140000,0.177448,0.166749,0.000000,2.095528,44.830000,False
C000346,20.000000,261606.910000,20.000000,82109.260000,0.337361,0.013023,0.000000,1.210346,53.670000,False
C000347,22.000000,57623.600000,22.000000,7790.330000,0.514149,0.170298,0.000000,0.483724,9.670000,False
C000348,41.000000,96665.510000,41.000000,11699.300000,0.590855,0.034960,0.051123,1.179747,78.280000,False
C000349,21.000000,84101.890000,21.000000,14159.680000,0.205773,0.344358,0.000000,0.837717,41.500000,False
C000350,23.000000,203914.250000,23.000000,92099.410000,0.735698,0.063618,0.000000,0.477113,50.110000,False
C000351,40.000000,378856.160000,40.000000,28711.910000,0.456302,0.311630,0.040230,0.712658,80.280000,False
C000352,18.000000,184064.870000,18.000000,21646.940000,0.187726,0.168381,0.000000,0.919107,34.280000,False
C000353,50.000000,66763.310000,50.000000,5787.040000,0.774581,0.252724,0.000000,2.016016,76.390000,False
C000354,24.000000,62921.990000,24.000000,9943.630000,0.452666,0.189548,0.000000,0.423206,8.720000,False
C000355,18.000000,42864.800000,18.000000,9350.750000,0.395092,0.029077,0.000000,1.730599,31.830000,False
C000356,16.000000,98475.870000,16.000000,35811.210000,0.286485,0.059863,0.000000,1.490403,39.940000,False
C000357,23.000000,90863.030000,23.000000,14210.130000,0.329958,0.013939,0.000000,0.246186,29.170000,False
C000358,24.000000,382138.560000,24.000000,72956.930000,0.356202,0.228725,0.000000,2.262599,53.830000,False
C000359,26.000000,698740.740000,26.000000,325094.880000,2.787593,0.012781,0.000000,0.894577,92.440000,False
C000360,16.000000,39737.090000,16.000000,10772.530000,0.445073,0.047402,0.000000,6.171051,77.170000,False
C000361,20.000000,40796.870000,20.000000,5871.360000,0.315435,0.050681,0.000000,0.424049,17.780000,False
C000362,21.000000,437398.040000,21.000000,49113.090000,0.931796,0.660659,0.000000,0.162201,88.170000,False
C000363,54.000000,24097.990000,54.000000,2268.010000,0.919637,0.117645,0.000000,0.568765,77.220000,False
C000364,25.000000,27031.650000,25.000000,4965.980000,0.712924,0.151050,0.000000,0.842572,19.440000,False
C000365,25.000000,29776.670000,25.000000,5600.120000,0.819273,0.260005,0.000000,1.902368,44.170000,False
C000366,17.000000,66955.510000,17.000000,10309.620000,0.298555,0.395362,0.000000,0.340424,58.500000,False
C000367,25.000000,2619158.380000,25.000000,445131.660000,0.349794,0.045138,0.091179,0.981704,97.390000,True
C000368,55.000000,368675.430000,54.000000,26086.000000,1.071142,0.090876,0.000000,0.576307,77.830000,False
C000369,55.000000,434411.430000,55.000000,38053.290000,0.963859,0.144471,0.000000,2.747913,82.670000,False
C000370,21.000000,17171.120000,21.000000,2203.980000,0.383342,0.213085,0.000000,1.049304,8.060000,False
C000371,39.000000,17003.240000,39.000000,1833.180000,0.500926,0.125352,0.013873,1.488477,67.390000,False
C000372,26.000000,197372.000000,26.000000,24925.440000,0.516672,0.223433,0.000000,1.234256,13.830000,False
C000373,24.000000,139699.730000,24.000000,15641.670000,0.475459,0.147931,0.000000,1.244202,0.560000,False
C000374,59.000000,191201.880000,59.000000,20154.810000,0.736402,0.256285,0.000000,0.931966,82.330000,False
C000375,22.000000,58441.290000,22.000000,8680.210000,0.387613,0.214991,0.000000,0.747898,2.670000,False
C000376,24.000000,508152.010000,24.000000,115055.960000,0.552920,0.200019,0.000000,1.611702,58.940000,False
C000377,24.000000,72283.030000,24.000000,16546.510000,0.465109,0.077477,0.000000,0.827348,2.060000,False
C000378,29.000000,85393.910000,29.000000,19781.260000,0.652470,0.054549,0.000000,3.490935,58.330000,False
C000379,21.000000,173432.590000,21.000000,49737.540000,0.345665,0.029222,0.000000,0.936114,27.610000,False
C000380,39.000000,23375.870000,39.000000,4074.460000,0.656178,0.192093,0.000000,1.093556,55.330000,False
C000381,26.000000,16176.750000,26.000000,2719.010000,0.433780,0.265301,0.000000,0.503847,27.330000,False
C000382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000383,32.000000,177864.860000,32.000000,14341.940000,0.427687,0.264661,0.000000,0.731591,43.830000,False
C000384,35.000000,239013.950000,35.000000,27764.410000,0.371446,0.061621,0.000000,0.575511,48.890000,False
C000385,25.000000,125224.320000,25.000000,19703.040000,0.465859,0.082860,0.000000,0.661085,4.670000,False
C000386,30.000000,148291.760000,30.000000,21640.200000,0.512780,0.388179,0.000000,1.249924,54.440000,False
C000387,45.000000,162462.510000,45.000000,12471.170000,0.674757,0.135652,0.000000,1.695415,62.000000,False
C000388,24.000000,126016.440000,24.000000,24673.490000,0.365016,0.323819,0.000000,1.319269,31.500000,False
C000389,1.000000,143149.760000,1.000000,143149.760000,0.454102,0.000000,0.000000,143149.760000,98.940000,True
C000390,25.000000,1288662.140000,25.000000,526636.880000,1.381490,0.028890,0.000000,0.879790,95.780000,True
C000391,27.000000,20078.450000,27.000000,1536.220000,0.625735,0.184414,0.000000,0.609218,17.830000,False
C000392,27.000000,32727.230000,27.000000,3984.700000,0.499302,0.287380,0.000000,1.258850,34.440000,False
C000393,21.000000,927294.410000,21.000000,112866.940000,0.547285,0.000000,0.000000,1.112365,78.220000,False
C000394,31.000000,22959.640000,31.000000,2794.780000,0.469183,0.279766,0.000000,1.207157,45.110000,False
C000395,22.000000,66748.950000,22.000000,8978.490000,0.469626,0.104327,0.000000,1.137245,1.560000,False
C000396,23.000000,256352.100000,23.000000,51033.050000,0.186248,0.273849,0.000000,1.255107,45.500000,False
C000397,15.000000,129598.410000,15.000000,27360.410000,0.293458,0.141282,0.000000,0.452477,41.940000,False
C000398,16.000000,116412.970000,16.000000,36792.550000,0.566240,0.161751,0.000000,0.429692,46.280000,False
C000399,19.000000,187972.370000,19.000000,26332.130000,0.253475,0.127805,0.000000,1.860018,26.000000,False
C000400,53.000000,51552.500000,53.000000,4293.890000,0.938066,0.000000,0.000000,2.094880,81.500000,False
C000401,56.000000,21399.680000,56.000000,1579.800000,0.794152,0.144588,0.000000,0.848885,77.560000,False
C000402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000403,15.000000,183418.090000,15.000000,42079.010000,0.268724,0.346223,0.000000,0.140188,66.440000,False
C000404,18.000000,43133.060000,18.000000,4758.880000,0.207022,0.408936,0.000000,1.648379,61.060000,False
C000405,24.000000,40245.470000,24.000000,6478.930000,0.289170,0.248621,0.000000,0.748593,13.220000,False
C000406,20.000000,30889.270000,20.000000,5387.240000,0.346391,0.157415,0.000000,1.433732,10.220000,False
C000407,27.000000,10905.010000,27.000000,2156.490000,0.454375,0.060412,0.000000,3.174902,50.440000,False
C000408,25.000000,1078490.720000,25.000000,180939.890000,0.333179,0.084555,0.000000,0.489578,78.940000,False
C000409,71.000000,136406.500000,71.000000,10918.140000,0.991945,0.066967,0.007126,0.473339,92.670000,False
C000410,32.000000,570135.470000,32.000000,65208.550000,0.552971,0.192589,0.000000,0.947050,64.000000,False
C000411,48.000000,335606.740000,48.000000,33397.310000,0.674797,0.169244,0.000000,1.701605,68.060000,False
C000412,17.000000,195272.040000,17.000000,39030.940000,0.259654,0.166191,0.000000,0.409389,42.610000,False
C000413,25.000000,10388.180000,25.000000,1547.890000,0.432841,0.111614,0.076125,0.747213,65.560000,False
C000414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.750000,False
C000415,20.000000,28677.310000,20.000000,3523.900000,0.373647,0.152495,0.000000,2.069636,24.890000,False
C000416,25.000000,33734.690000,25.000000,3802.890000,0.350655,0.154736,0.000000,1.324805,4.440000,False
C000417,21.000000,459865.040000,21.000000,116565.990000,0.407159,0.107501,0.000000,1.381145,54.110000,False
C000418,24.000000,210950.100000,24.000000,31161.650000,0.453051,0.101418,0.000000,0.450575,11.220000,False
C000419,19.000000,7032.250000,19.000000,1376.680000,0.238817,0.101482,0.000000,1.219454,23.170000,False
C000420,44.000000,2603085.710000,43.000000,300968.200000,0.836006,0.143660,0.000000,1.337809,96.720000,True
C000421,46.000000,333040.730000,45.000000,71217.660000,0.642727,0.183696,0.000000,1.034613,70.720000,False
C000422,22.000000,160455.600000,22.000000,30195.050000,0.380288,0.101016,0.000000,0.813917,0.830000,False
C000423,29.000000,34093.240000,29.000000,4928.330000,0.338776,0.048635,0.000000,0.511906,30.670000,False
C000424,48.000000,80589.220000,48.000000,4495.220000,0.491314,0.049929,0.000000,1.302776,70.940000,False
C000425,18.000000,35618.920000,18.000000,5337.720000,0.271513,0.413049,0.000000,4.396643,79.830000,False
